"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"22","1415932_x_at",-0.311772925493528,7.66314892600764,-3.38337840967178,0.0028240291860114,0.0253656946583752,-2.4658652395817,"ENSMUST00000109176","ENSMUSG00000027546","ENSMUSG00000027546.16","ENSMUST00000109176.8","2","Atp9a","Atp9a","ENSMUSG00000027546","Atp9a","11981","Mm.330819","Mm.330819","2","168634438","3","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/intestine_large/intestine_small/nucleus_accumbens/olfactory_bulb/spinal_cord","cerebral_cortex_prefrontal"
"27","1415960_at",-0.345029198289319,7.20513288828839,-3.92213777554701,0.000790220440080248,0.0091365735634101,-1.22011832932257,"ENSMUST00000167903","ENSMUSG00000009350","ENSMUSG00000009350.14","ENSMUST00000167903.2","11","Mpo","Mpo","ENSMUSG00000009350","Mpo","17523","Mm.4668","Mm.4668","11","87793581","2","bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/mega_erythrocyte_progenitor/NK_cells/osteoclasts/stem_cells__HSC","granulo_mono_progenitor"
"31","1415975_at",-0.448612249306656,8.66317139165574,-5.35913007086226,2.63448173923972e-05,0.000608098050441099,2.16837439776294,"ENSMUST00000008537","ENSMUSG00000008393","ENSMUSG00000008393.10","ENSMUST00000008537.10","16","Carhsp1","Carhsp1","ENSMUSG00000008393","Carhsp1","52502","Mm.142095/Mm.444863/Mm.448597","Mm.142095/Mm.444863/Mm.448597","16","8658587","3","adipose_brown/bone_marrow/lens","lens"
"32","1415978_at",-1.68151400095605,8.52825427566286,-18.1469596360582,2.95354322941657e-14,2.93601769546843e-11,22.7415152682809,"ENSMUST00000071134","ENSMUSG00000062380","ENSMUSG00000062380.5","ENSMUST00000071134.4","8","Tubb3","Tubb3","ENSMUSG00000062380","Tubb3","22152","Mm.40068","Mm.40068","8","123411424","4","amygdala/C2C12/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/hippocampus/hypothalamus/min6/neuro2a/nucleus_accumbens/olfactory_bulb/osteoblast_day5/placenta/spinal_cord/testis","dorsal_root_ganglia"
"33","1415983_at",-0.599776300403443,8.07638838956092,-6.9847975980786,6.99576373872045e-07,3.10058968591222e-05,5.82847397402813,"ENSMUST00000131802","ENSMUSG00000021998","ENSMUSG00000021998.17","ENSMUST00000131802.2","14","Lcp1","Lcp1","ENSMUSG00000021998","Lcp1","18826",NA,NA,"14","75131101","5","Baf3/B-cells_marginal_zone/bone/bone_marrow/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/NK_cells/osteoclasts/RAW_264_7/spleen/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_SP_CD8+","macrophage_bone_marrow_2hr_LPS"
"35","1416001_a_at",-0.312436563578482,9.25754131913583,-5.09699270847576,4.85846551024949e-05,0.000962792480118037,1.55424594432773,"ENSMUST00000168698","ENSMUSG00000031827","ENSMUSG00000031827.14","ENSMUST00000168698.2","8","Cotl1","Cotl1","ENSMUSG00000031827","Cotl1","72042","Mm.393405/Mm.408051","Mm.393405/Mm.408051","8","119809225","1","macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/microglia/osteoclasts/T-cells_CD8+","macrophage_bone_marrow_0hr"
"37","1416013_at",-0.265440018702181,8.33937653235511,-3.21259762893136,0.00420357674088564,0.033967191979325,-2.85068414330188,"ENSMUST00000155287","ENSMUSG00000003363","ENSMUSG00000003363.16","ENSMUST00000155287.2","7","Pld3","Pld3","ENSMUSG00000003363","Pld3","18807","Mm.6483","Mm.6483","7","27532000","1","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts/pituitary","macrophage_peri_LPS_thio_0hrs"
"40","1416042_s_at",0.361100762059166,11.0821117731766,3.64546944396959,0.00152391742212253,0.0157487567506514,-1.86478207044396,"ENSMUST00000155398","ENSMUSG00000028693","ENSMUSG00000028693.16","ENSMUST00000155398.8","4","Nasp","Nasp","ENSMUSG00000028693","Nasp","50927","Mm.257181/Mm.401098/Mm.411401","Mm.257181/Mm.401098/Mm.411401","4","116601052","3","bone/bone_marrow/C2C12/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/nih_3T3/osteoclasts/RAW_264_7/testis/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","testis"
"45","1416064_a_at",0.25779093613037,12.6256261576379,3.83378366524613,0.000975026682163183,0.0108315996497208,-1.42688464724456,"ENSMUST00000100171","ENSMUSG00000026864","ENSMUSG00000026864.14","ENSMUST00000100171.3","2","Hspa5","Hspa5","ENSMUSG00000026864","Hspa5","14828","Mm.330160","Mm.330160","2","34771970","1","macrophage_bone_marrow_24h_LPS/placenta","placenta"
"47","1416097_at",-0.247389136616595,6.77055549765899,-3.40357297856679,0.00269361105173828,0.0243620494707147,-2.41996909570168,"ENSMUST00000062304","ENSMUSG00000049939","ENSMUSG00000049939.7","ENSMUST00000062304.7","6","Lrrc4","Lrrc4","ENSMUSG00000049939","Lrrc4","192198","Mm.443660","Mm.443660","6","28661831","1","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/nucleus_accumbens/olfactory_bulb","cerebral_cortex_prefrontal"
"49","1416098_at",-0.21013487154861,6.90090739226248,-3.26414344851609,0.00372958576264028,0.0309816926855761,-2.73519394445265,"ENSMUST00000007236","ENSMUSG00000007021","ENSMUSG00000007021.6","ENSMUST00000007236.5","17","Syngr3","Syngr3","ENSMUSG00000007021","Syngr3","20974","Mm.26032","Mm.26032","17","24685092","2","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/spinal_cord","dorsal_root_ganglia"
"50","1416105_at",-0.349479043549373,9.04250548811661,-3.94448602896816,0.000749277959905464,0.00881956963275006,-1.16770817160582,"ENSMUST00000099149","ENSMUSG00000025453","ENSMUSG00000025453.19","ENSMUST00000099149.10","13","Nnt","Nnt","ENSMUSG00000025453","Nnt","NA","Mm.448274","Mm.448274","13","119335448","2","3T3-L1/C3H_10T1_2/heart/kidney","heart"
"52","1416107_at",-0.592481476226739,8.67167924224591,-6.91936371657413,8.04448394349934e-07,3.38439224487479e-05,5.68722093344881,"ENSMUST00000020537","ENSMUSG00000020297","ENSMUSG00000020297.11","ENSMUST00000020537.9","11","Nsg2","Nsg2","ENSMUSG00000020297","Nsg2","18197","Mm.3304/Mm.404915/Mm.446837/Mm.460377/Mm.467662/Mm.468882","Mm.3304/Mm.404915/Mm.446837/Mm.460377/Mm.467662/Mm.468882","11","32000463","5","adrenal_gland/amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/lymph_nodes/neuro2a/nucleus_accumbens/olfactory_bulb/pituitary/retina/retinal_pigment_epithelium/spinal_cord/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","dorsal_striatum"
"53","1416111_at",-0.423819255554081,6.82303175353224,-5.89300318202048,7.73175025995508e-06,0.000220169185350075,3.40205340184092,"ENSMUST00000015540","ENSMUSG00000015396","ENSMUSG00000015396.5","ENSMUST00000015540.4","13","Cd83","Cd83","ENSMUSG00000015396","Cd83","12522","Mm.57175","Mm.57175","13","43785107","4","B-cells_marginal_zone/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/follicular_B-cells/hypothalamus/lymph_nodes/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts/placenta/spinal_cord/spleen/T-cells_foxP3+","macrophage_peri_LPS_thio_1hrs"
"54","1416130_at",-0.304179327281131,7.87329412517798,-3.2740525470171,0.00364462865595389,0.0305091443715986,-2.71292450812728,"ENSMUST00000091288","ENSMUSG00000079037","ENSMUSG00000079037.10","ENSMUST00000091288.13","2","Prnp","Prnp","ENSMUSG00000079037","Prnp","19122","Mm.648/Mm.393900","Mm.648/Mm.393900","2","131909928","2","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/min6/nucleus_accumbens/olfactory_bulb/osteoblast_day14/osteoblast_day21/osteoblast_day5/spinal_cord","mast_cells"
"55","1416164_at",-0.506616069538622,7.67802478181051,-4.90311962385791,7.66673212989216e-05,0.00143251461945635,1.09748455264112,"ENSMUST00000021603","ENSMUSG00000021186","ENSMUSG00000021186.10","ENSMUST00000021603.9","12","Fbln5","Fbln5","ENSMUSG00000021186","Fbln5","23876","Mm.288381","Mm.288381","12","101746565","3","C3H_10T1_2/ciliary_bodies/iris/kidney/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","C3H_10T1_2"
"56","1416212_at",0.285123960989134,11.4002919747033,3.32934383528444,0.00320411260928289,0.0278958856143307,-2.5882798290067,"ENSMUST00000106731","ENSMUSG00000028613","ENSMUSG00000028613.16","ENSMUST00000106731.4","4","Lrp8","Lrp8","ENSMUSG00000028613","Lrp8","16975","Mm.401379/Mm.439353","Mm.401379/Mm.439353","4","107802261","3","dendritic_plasmacytoid_B220+/min6/nih_3T3/olfactory_bulb/placenta/retinal_pigment_epithelium","retinal_pigment_epithelium"
"57","1416214_at",0.257036226181198,10.7967732328963,3.03427966383399,0.00633803231994369,0.0461275767392331,-3.24525172245102,"ENSMUST00000023353","ENSMUSG00000022673","ENSMUSG00000022673.6","ENSMUST00000023353.4","16","Mcm4","Mcm4","ENSMUSG00000022673","Mcm4","17217","Mm.1500/Mm.472867","Mm.1500/Mm.472867","16","15623897","2","bone/bone_marrow/C2C12/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/nih_3T3/NK_cells/osteoclasts/RAW_264_7/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","mega_erythrocyte_progenitor"
"58","1416222_at",-0.365847062392046,9.49790486595183,-5.07475507095471,5.11872483375521e-05,0.000990480849878865,1.50195078357828,"ENSMUST00000033715","ENSMUSG00000031349","ENSMUSG00000031349.5","ENSMUST00000033715.5","X","Nsdhl","Nsdhl","ENSMUSG00000031349","Nsdhl","18194",NA,NA,"X","72918557","2","3T3-L1/adipose_white/C3H_10T1_2/liver/nih_3T3/osteoclasts","C3H_10T1_2"
"59","1416232_at",0.414815756363212,6.74864789312563,6.15860981495684,4.25112084218515e-06,0.000136442102111775,4.00530443689664,"ENSMUST00000035608","ENSMUSG00000039830","ENSMUSG00000039830.10","ENSMUST00000035608.10","16","Olig2","Olig2","ENSMUSG00000039830","Olig2","50913","Mm.37289/Mm.405277","Mm.37289/Mm.405277","16","91225550","1","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/embryonic_stem_line_V26_2_p16/hippocampus/hypothalamus/microglia/olfactory_bulb/spinal_cord","spinal_cord"
"60","1416234_at",0.300768452380233,10.778120309289,3.07899615475969,0.00572077403197999,0.0428072247639035,-3.1470754916485,"ENSMUST00000021239","ENSMUSG00000020869","ENSMUSG00000020869.9","ENSMUST00000021239.7","11","Lrrc59","Lrrc59","ENSMUSG00000020869","Lrrc59","98238","Mm.172720/Mm.440224","Mm.172720/Mm.440224","11","94629767","1","intestine_small/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day5","osteoblast_day5"
"61","1416239_at",-0.343527718002236,8.39077248310046,-3.08626544376916,0.00562608214336734,0.0423156651175299,-3.13106492894182,"ENSMUST00000102840","ENSMUSG00000076441","ENSMUSG00000076441.10","ENSMUST00000102840.5","2","Ass1","Ass1","ENSMUSG00000076441","Ass1","11898","Mm.3217/Mm.406445","Mm.3217/Mm.406445","2","31470207","3","3T3-L1/C2C12/C3H_10T1_2/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/kidney/liver/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_6hr_LPS/osteoblast_day14/osteoblast_day21/osteoblast_day5/placenta/T-cells_CD4+","liver"
"62","1416242_at",-0.244615645448754,8.10008248535197,-3.22308250172627,0.00410264419364737,0.0333167407058213,-2.82724119759163,"ENSMUST00000115316","ENSMUSG00000036782","ENSMUSG00000036782.14","ENSMUST00000115316.9","X","Klhl13","Klhl13","ENSMUSG00000036782","Klhl13","67455",NA,NA,"X","23219271","3","amygdala/dorsal_striatum/embryonic_stem_line_V26_2_p16/hypothalamus/nucleus_accumbens/osteoblast_day14/osteoblast_day21/placenta/spinal_cord/umbilical_cord","placenta"
"67","1416246_a_at",-1.24211097416518,7.80312814450064,-10.2115509715768,1.43361020992349e-09,1.76388154319077e-07,12.083302998901,"ENSMUST00000174579","ENSMUSG00000030707","ENSMUSG00000030707.16","ENSMUST00000174579.2","7","Coro1a","Coro1a","ENSMUSG00000030707","Coro1a","12721","Mm.290482","Mm.290482","7","126699773","5","Baf3/B-cells_marginal_zone/bone/bone_marrow/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/microglia/NK_cells/osteoclasts/RAW_264_7/spleen/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","follicular_B-cells"
"72","1416250_at",-0.57071981609367,8.37276554524423,-5.72746785150301,1.12709393771652e-05,0.000295732421734784,3.02235006824952,"ENSMUST00000020692","ENSMUSG00000020423","ENSMUSG00000020423.7","ENSMUST00000020692.7","1","Btg2","Btg2","ENSMUSG00000020423","Btg2","12227","Mm.392646/Mm.431424/Mm.487029","Mm.392646/Mm.431424/Mm.487029","1","134075170","4","bone/bone_marrow/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulocytes_mac1+gr1+/macrophage_peri_LPS_thio_1hrs/NK_cells/osteoblast_day5/pituitary/spleen/T-cells_CD4+/T-cells_CD8+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+","thymocyte_DP_CD4+CD8+"
"73","1416253_at",-0.388036875059106,8.90127399916014,-4.63011263650552,0.000146331301371113,0.0024157630790912,0.451918201432845,"ENSMUST00000086374","ENSMUSG00000096472","ENSMUSG00000096472.3","ENSMUST00000086374.8","9","Cdkn2d","Cdkn2d","ENSMUSG00000096472","Cdkn2d","12581","Mm.29020/Mm.474313","Mm.29020/Mm.474313","9","21288463","2","bone/bone_marrow/macrophage_bone_marrow_0hr/min6/osteoclasts/thymocyte_DP_CD4+CD8+","bone_marrow"
"74","1416286_at",-1.04075586744157,7.03943903458978,-9.40613686451704,5.93891511352745e-09,5.78024857541978e-07,10.6504346199787,"ENSMUST00000027991","ENSMUSG00000038530","ENSMUSG00000038530.12","ENSMUST00000027991.12","1","Rgs4","Rgs4","ENSMUSG00000038530","Rgs4","19736","Mm.41642/Mm.470856","Mm.41642/Mm.470856","1","169741477","4","adrenal_gland/amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/lens/nucleus_accumbens/olfactory_bulb/osteoblast_day5/spinal_cord","dorsal_root_ganglia"
"76","1416313_at",-1.29516471726316,9.03490180318479,-14.840521522057,1.46904725670184e-12,4.56174150521556e-10,18.9441371812908,"ENSMUST00000065482","ENSMUSG00000053192","ENSMUSG00000053192.10","ENSMUST00000065482.6","3","Mllt11","Mllt11","ENSMUSG00000053192","Mllt11","56772","Mm.331208","Mm.331208","3","95219135","5","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/min6/neuro2a/nucleus_accumbens/olfactory_bulb/retina/skeletal_muscle/spinal_cord/testis","amygdala"
"77","1416382_at",-0.40094276594372,9.2838867366595,-3.92476459214553,0.000785294995994483,0.00910512489601256,-1.21396021730716,"ENSMUST00000032779","ENSMUSG00000030560","ENSMUSG00000030560.18","ENSMUST00000032779.12","7","Ctsc","Ctsc","ENSMUSG00000030560","Ctsc","13032","Mm.322945/Mm.421976","Mm.322945/Mm.421976","7","88278085","2","B-cells_marginal_zone/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/NK_cells/osteoclasts/thymocyte_SP_CD8+","macrophage_bone_marrow_6hr_LPS"
"78","1416406_at",-0.3859383390825,8.50872970525247,-4.87426493069532,8.20714992028089e-05,0.00150823556443364,1.02935974100765,"ENSMUST00000013842","ENSMUSG00000013698","ENSMUSG00000013698.13","ENSMUST00000013842.12","1","Pea15a","Pea15a","ENSMUSG00000013698","Pea15a","18611","Mm.544","Mm.544","1","172196728","3","amygdala/cerebral_cortex_prefrontal/dorsal_root_ganglia/hypothalamus/lens/macrophage_bone_marrow_0hr/macrophage_peri_LPS_thio_0hrs/microglia/nucleus_accumbens/olfactory_bulb/spinal_cord","lens"
"80","1416431_at",0.422485934437338,9.63158458674675,4.46532456758601,0.000216529678595537,0.00329904213579789,0.0616719801773717,"ENSMUST00000001513","ENSMUSG00000001473","ENSMUSG00000001473.8","ENSMUST00000001513.8","18","Tubb6","Tubb6","ENSMUSG00000001473","Tubb6","67951",NA,NA,"18","67390717","4","3T3-L1/bladder/C2C12/C3H_10T1_2/embryonic_stem_line_V26_2_p16/lens/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/mIMCD-3/neuro2a/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/RAW_264_7/umbilical_cord","osteoblast_day5"
"81","1416457_at",-0.577322612020634,10.1900033347974,-5.12423743725487,4.55781435706819e-05,0.000917330476001285,1.6182779386687,"ENSMUST00000173562","ENSMUSG00000007039","ENSMUSG00000007039.13","ENSMUST00000173562.2","17","Ddah2","Ddah2","ENSMUSG00000007039","Ddah2","51793",NA,NA,"17","35059035","3","3T3-L1/mast_cells_IgE+antigen_1hr/mIMCD-3/neuro2a/osteoblast_day14/osteoblast_day21/placenta/umbilical_cord/uterus","neuro2a"
