"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"21","1415829_at",0.474261558863354,10.8826498754022,4.81880482562113,9.35651705473834e-05,0.000642321346832362,0.854772479659613,"ENSMUST00000005003","ENSMUSG00000004880","ENSMUSG00000004880.12","ENSMUST00000005003.12","1","Lbr","Lbr","ENSMUSG00000004880","Lbr","98386","Mm.422195","Mm.422195","1","181815316","2","Baf3/bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/mast_cells/mast_cells_IgE/mega_erythrocyte_progenitor/NK_cells/RAW_264_7/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","bone_marrow"
"22","1415832_at",-2.32856940497197,7.80019077389911,-18.3254240483906,2.43594780804193e-14,1.76497951736016e-11,22.9579842429999,"ENSMUST00000089188","ENSMUSG00000068122","ENSMUSG00000068122.11","ENSMUST00000089188.9","X","Agtr2","Agtr2","ENSMUSG00000068122","Agtr2","11609","Mm.2679/Mm.474819/Mm.491304","Mm.2679/Mm.474819/Mm.491304","X","21484544","2","adrenal_gland/osteoblast_day14/osteoblast_day21/umbilical_cord","umbilical_cord"
"23","1415835_at",0.262311650260555,5.9752475755178,3.15250564424776,0.00483028127525287,0.0183663348081189,-3.03155840855984,"ENSMUST00000035273","ENSMUSG00000038891","ENSMUSG00000038891.4","ENSMUST00000035273.4","13","Prl3b1","Prl3b1","ENSMUSG00000038891","Prl3b1","18776",NA,NA,"13","27242430","5","adipose_white/bone/epidermis/mammary_gland__lact/placenta","placenta"
"24","1415836_at",0.487608358602934,8.82505620567887,4.43796883746742,0.000231103240377962,0.00137126863558207,-0.0475849321749955,"ENSMUST00000176939","ENSMUSG00000025007","ENSMUSG00000025007.14","ENSMUST00000176939.8","19","Aldh18a1","Aldh18a1","ENSMUSG00000025007","Aldh18a1","56454","Mm.233117/Mm.473563","Mm.233117/Mm.473563","19","40550257","3","Baf3/C3H_10T1_2/intestine_small/lacrimal_gland/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/min6/nih_3T3/osteoblast_day5/salivary_gland","mast_cells_IgE+antigen_6hr"
"26","1415838_at",-0.366156481697278,10.0613927756483,-3.93911743438897,0.000758916602901337,0.00380099475231922,-1.225864896462,"ENSMUST00000020027","ENSMUSG00000019877","ENSMUSG00000019877.11","ENSMUST00000020027.11","10","Serinc1","Serinc1","ENSMUSG00000019877","Serinc1","56442","Mm.29344/Mm.400073/Mm.469248","Mm.29344/Mm.400073/Mm.469248","10","57515774","2","amygdala/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus","amygdala"
"27","1415840_at",0.434132617546764,10.1273041395243,4.19156922610176,0.000415795708212924,0.00229974878138802,-0.630963882010638,"ENSMUST00000034904","ENSMUSG00000032349","ENSMUSG00000032349.14","ENSMUST00000034904.14","9","Elovl5","Elovl5","ENSMUSG00000032349","Elovl5","68801","Mm.430736/Mm.475262","Mm.430736/Mm.475262","9","77917364","2","adrenal_gland/liver/mast_cells_IgE+antigen_6hr/T-cells_CD4+/T-cells_CD8+/thymocyte_SP_CD8+","thymocyte_SP_CD8+"
"28","1415844_at",-1.47532945015961,6.9454448352501,-12.440285510448,4.07265807329165e-11,4.57893160274739e-09,15.6425344024746,"ENSMUST00000025110","ENSMUSG00000024261","ENSMUSG00000024261.7","ENSMUST00000025110.5","18","Syt4","Syt4","ENSMUSG00000024261","Syt4","20983","Mm.233846/Mm.397086/Mm.491374","Mm.233846/Mm.397086/Mm.491374","18","31437808","4","adrenal_gland/amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/ciliary_bodies/dorsal_root_ganglia/dorsal_striatum/eyecup/hippocampus/hypothalamus/iris/min6/neuro2a/nucleus_accumbens/olfactory_bulb/pituitary/retina/spinal_cord","cerebral_cortex_prefrontal"
"29","1415850_at",0.277114579082841,8.03900127445019,3.10506964112512,0.00538811084700019,0.0202046410772215,-3.13667721137689,"ENSMUST00000137822","ENSMUSG00000031453","ENSMUSG00000031453.17","ENSMUST00000137822.2","8","Rasa3","Rasa3","ENSMUSG00000031453","Rasa3","19414","Mm.18517/Mm.412726","Mm.18517/Mm.412726","8","13566950","1","follicular_B-cells/lymph_nodes/macrophage_peri_LPS_thio_0hrs/NK_cells/T-cells_CD4+/T-cells_CD8+","T-cells_CD8+"
"31","1415851_a_at",1.09675026829699,11.0965803516052,8.33417565215054,4.45983935590049e-08,1.22837843012411e-06,8.58150163909062,"ENSMUST00000081111","ENSMUSG00000062867","ENSMUSG00000062867.14","ENSMUST00000081111.14","9","Impdh2","Impdh2","ENSMUSG00000062867","Impdh2","23918/100042069",NA,NA,"9","108560534","2","B-cells_marginal_zone/ciliary_bodies/common_myeloid_progenitor/cornea/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/granulo_mono_progenitor/granulocytes_mac1+gr1+/iris/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/retina/retinal_pigment_epithelium/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/testis/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","granulocytes_mac1+gr1+"
"33","1415856_at",1.19691090781498,9.27937553167532,12.2054509902967,5.78911715082660e-11,6.26481703733954e-09,15.2902209130372,"ENSMUST00000022242","ENSMUSG00000021728","ENSMUSG00000021728.9","ENSMUST00000022242.9","13","Emb","Emb","ENSMUSG00000021728","Emb","13723","Mm.274926/Mm.397844","Mm.274926/Mm.397844","13","117220625","2","common_myeloid_progenitor/dorsal_root_ganglia/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/granulocytes_mac1+gr1+/macrophage_peri_LPS_thio_0hrs/min6/neuro2a/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/pituitary/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","granulo_mono_progenitor"
"34","1415864_at",-0.463256915255988,9.267788960574,-3.43324986835846,0.002512592099892,0.0106186734176252,-2.39891784068095,"ENSMUST00000045372","ENSMUSG00000038871","ENSMUSG00000038871.6","ENSMUST00000045372.6","6","Bpgm","Bpgm","ENSMUSG00000038871","Bpgm","12183","Mm.282863/Mm.431390/Mm.440661","Mm.282863/Mm.431390/Mm.440661","6","34476207","5","bone/bone_marrow/skeletal_muscle/spleen/umbilical_cord","bone_marrow"
"35","1415878_at",0.901758349170471,10.8206614724542,9.21945273577095,8.34926820098242e-09,3.31985231332966e-07,10.278757403253,"ENSMUST00000033283","ENSMUSG00000030978","ENSMUSG00000030978.11","ENSMUST00000033283.10","7","Rrm1","Rrm1","ENSMUSG00000030978","Rrm1","20133","Mm.197486/Mm.415177","Mm.197486/Mm.415177","7","102441695","3","3T3-L1/Baf3/bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mIMCD-3/min6/neuro2a/nih_3T3/osteoblast_day14/osteoblast_day5/osteoclasts/RAW_264_7/thymocyte_DP_CD4+CD8+/umbilical_cord","bone_marrow"
"36","1415886_at",0.202329686806482,7.32621410244925,2.69157885298367,0.0137100350947206,0.0432735425230751,-4.02525597993895,"ENSMUST00000113242","ENSMUSG00000059013","ENSMUSG00000059013.13","ENSMUST00000113242.5","2","Sh2d3c","Sh2d3c","ENSMUSG00000059013","Sh2d3c","27387",NA,NA,"2","32721055","1","lung","lung"
"38","1415891_at",0.616815590843004,10.4404457113167,6.72045310793458,1.23427770004491e-06,1.75405093140662e-05,5.21651266929613,"ENSMUST00000064740","ENSMUSG00000052738","ENSMUSG00000052738.15","ENSMUST00000064740.9","6","Suclg1","Suclg1","ENSMUSG00000052738","Suclg1","56451","Mm.29845","Mm.29845","6","73248382","4","adipose_brown/heart/kidney/skeletal_muscle","adipose_brown"
"39","1415903_at",0.37702997759806,8.86625201218264,3.44256589218009,0.00245826646443649,0.0104228580068858,-2.3776522291939,"ENSMUST00000100262","ENSMUSG00000023169","ENSMUSG00000023169.16","ENSMUST00000100262.4","15","Slc38a1","Slc38a1","ENSMUSG00000023169","Slc38a1","105727","Mm.103568/Mm.407591/Mm.410047/Mm.430778","Mm.103568/Mm.407591/Mm.410047/Mm.430778","15","96571418","2","placenta/retina/retinal_pigment_epithelium","placenta"
"42","1415907_at",0.476481191702165,10.2945090376958,4.08288470515866,0.000538803324272886,0.00286351791164099,-0.887563372231891,"ENSMUST00000037333","ENSMUSG00000034165","ENSMUSG00000034165.17","ENSMUST00000037333.17","17","Ccnd3","Ccnd3","ENSMUSG00000034165","Ccnd3","12445","Mm.27291/Mm.439984/Mm.482971","Mm.27291/Mm.439984/Mm.482971","17","47505051","3","bone/bone_marrow/mast_cells/osteoblast_day5/thymocyte_DP_CD4+CD8+/umbilical_cord","bone_marrow"
"47","1415908_at",-0.49713185429842,8.88614287416204,-3.34246247149575,0.00310748049227931,0.0126807761515353,-2.60530676598379,"ENSMUST00000061372","ENSMUSG00000047514","ENSMUSG00000047514.7","ENSMUST00000061372.7","10","Tspyl1","Tspyl1","ENSMUSG00000047514","Tspyl1","22110","Mm.20445/Mm.472433","Mm.20445/Mm.472433","10","34282190","1","dorsal_striatum","dorsal_striatum"
"48","1415911_at",0.317143900369361,8.67016673430322,2.95466802829953,0.0075993433537581,0.0268156482737319,-3.46598849753243,"ENSMUST00000025290","ENSMUSG00000024423","ENSMUSG00000024423.7","ENSMUST00000025290.7","18","Impact","Impact","ENSMUSG00000024423","Impact","16210","Mm.8154/Mm.490822/Mm.491575","Mm.8154/Mm.490822/Mm.491575","18","12972252","1","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/osteoblast_day14/osteoblast_day5/spinal_cord","hypothalamus"
"49","1415916_a_at",0.80725280331985,10.1146905928011,4.97842160824253,6.41982767879242e-05,0.000466113742376274,1.2319497338094,"ENSMUST00000021443","ENSMUSG00000021048","ENSMUSG00000021048.8","ENSMUST00000021443.7","12","Mthfd1","Mthfd1","ENSMUSG00000021048","Mthfd1","108156","Mm.29584/Mm.450408/Mm.471426/Mm.472060","Mm.29584/Mm.450408/Mm.471426/Mm.472060","12","76255232","2","common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/kidney/liver/mega_erythrocyte_progenitor/stem_cells__HSC","mega_erythrocyte_progenitor"
"50","1415925_a_at",0.871315331016124,10.2273315095733,5.75064850908775,1.06895537679062e-05,0.000105776297603211,3.03466744274336,"ENSMUST00000057195","ENSMUSG00000109511","ENSMUSG00000109511.2","ENSMUST00000057195.17","7","Nup62","Nup62","ENSMUSG00000043858","Nup62","18226","Mm.2565","Mm.2565","7","44816088","1","common_myeloid_progenitor/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_24h_LPS/mega_erythrocyte_progenitor/stem_cells__HSC/testis/thymocyte_DP_CD4+CD8+","common_myeloid_progenitor"
"51","1415931_at",-0.951538342496,7.72630581438794,-7.24299493221357,4.0539593538061e-07,7.06841415672984e-06,6.34429651739813,"ENSMUST00000105936","ENSMUSG00000048583","ENSMUSG00000048583.17","ENSMUST00000105936.8","7","Igf2","Igf2","ENSMUSG00000048583","Igf2","16002","Mm.3862/Mm.419447","Mm.3862/Mm.419447","7","142650766","2","min6/osteoblast_day14/osteoblast_day21/osteoblast_day5/placenta/umbilical_cord","umbilical_cord"
"54","1415932_x_at",-0.50325212584638,7.66314892600764,-4.88475501095616,8.00636078647377e-05,0.00056199654131965,1.01073281619439,"ENSMUST00000029060","ENSMUSG00000027546","ENSMUSG00000027546.16","ENSMUST00000029060.11","2","Atp9a","Atp9a","ENSMUSG00000027546","Atp9a","11981","Mm.330819","Mm.330819","2","168634438","3","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/intestine_large/intestine_small/nucleus_accumbens/olfactory_bulb/spinal_cord","cerebral_cortex_prefrontal"
"59","1415947_at",-0.574235998954604,8.73989805764088,-5.10968441235008,4.71598448577778e-05,0.000366980129257243,1.54126457197502,"ENSMUST00000040298","ENSMUSG00000040713","ENSMUSG00000040713.13","ENSMUST00000040298.5","1","Creg1","Creg1","ENSMUSG00000040713","Creg1","433375","Mm.294885","Mm.294885","1","165763746","5","bone/bone_marrow/liver/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/osteoclasts/placenta/RAW_264_7","placenta"
"62","1415956_a_at",0.419940434961104,8.8191102462308,3.35665864373636,0.00300611836446373,0.0123211174447944,-2.5731395603291,"ENSMUST00000033380","ENSMUSG00000031065","ENSMUSG00000031065.15","ENSMUST00000033380.7","X","Cdk16","Cdk16","ENSMUSG00000031065","Cdk16","18555","Mm.102574/Mm.411044","Mm.102574/Mm.411044","X","20687954","1","cerebral_cortex_prefrontal","cerebral_cortex_prefrontal"
"65","1415960_at",-0.734504438959807,7.20513288828839,-7.46803620238276,2.538136039525e-07,4.70204122549504e-06,6.81887078753269,"ENSMUST00000146650","ENSMUSG00000009350","ENSMUSG00000009350.14","ENSMUST00000146650.2","11","Mpo","Mpo","ENSMUSG00000009350","Mpo","17523","Mm.4668","Mm.4668","11","87793581","2","bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/mega_erythrocyte_progenitor/NK_cells/stem_cells__HSC","granulo_mono_progenitor"
"69","1415968_a_at",-0.307741557279106,6.83580373139117,-2.80033898717906,0.010763339829421,0.0355021441718028,-3.79687998125814,"ENSMUST00000048032","ENSMUSG00000032758","ENSMUSG00000032758.5","ENSMUST00000048032.5","6","Kap","Kap","ENSMUSG00000032758","Kap","16483",NA,NA,"6","133849855","5","adrenal_gland/cerebellum/intestine_large/kidney/nucleus_accumbens/skeletal_muscle","kidney"
"70","1415978_at",-0.416238016838353,8.52825427566286,-4.01781672855218,0.000629193483042032,0.00324460480430297,-1.04085839522577,"ENSMUST00000071134","ENSMUSG00000062380","ENSMUSG00000062380.5","ENSMUST00000071134.4","8","Tubb3","Tubb3","ENSMUSG00000062380","Tubb3","22152","Mm.40068","Mm.40068","8","123411424","4","amygdala/C2C12/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/hippocampus/hypothalamus/min6/neuro2a/nucleus_accumbens/olfactory_bulb/osteoblast_day5/placenta/spinal_cord/testis","dorsal_root_ganglia"
"71","1415991_a_at",0.643986836472738,10.7415564154607,5.82728013786329,8.97648158192177e-06,9.08938453349563e-05,3.21083816211037,"ENSMUST00000165007","ENSMUSG00000063576","ENSMUSG00000063576.13","ENSMUST00000165007.9","17","Klhdc3","Klhdc3","ENSMUSG00000063576","Klhdc3","71765","Mm.254784","Mm.254784","17","46674550","1","testis","testis"
"73","1415993_at",0.52713666379239,9.72145135715408,4.23179052060174,0.000377767143029264,0.00211538206481456,-0.535861736744475,"ENSMUST00000100640","ENSMUSG00000022351","ENSMUSG00000022351.15","ENSMUST00000100640.5","15","Sqle","Sqle","ENSMUSG00000022351","Sqle","20775","Mm.296169","Mm.296169","15","59315077","2","3T3-L1/C3H_10T1_2/cornea/dorsal_root_ganglia/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mIMCD-3/neuro2a/nih_3T3/osteoclasts","nih_3T3"
"75","1415995_at",0.871895252703476,9.28728461322679,7.10445447089674,5.42677391591646e-07,8.89145545369126e-06,6.04877524835907,"ENSMUST00000029626","ENSMUSG00000027997","ENSMUSG00000027997.10","ENSMUST00000029626.9","3","Casp6","Casp6","ENSMUSG00000027997","Casp6","12368",NA,NA,"3","129901425","1","dendritic_cells_lymphoid_CD8a+/stomach","dendritic_cells_lymphoid_CD8a+"
"77","1416001_a_at",0.372778806010382,9.25754131913583,5.43936705269729,2.18711122076875e-05,0.000190925733207939,2.31345856671104,"ENSMUST00000034285","ENSMUSG00000031827","ENSMUSG00000031827.14","ENSMUST00000034285.14","8","Cotl1","Cotl1","ENSMUSG00000031827","Cotl1","72042","Mm.393405/Mm.408051","Mm.393405/Mm.408051","8","119809225","1","macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/microglia/osteoclasts/T-cells_CD8+","macrophage_bone_marrow_0hr"
"79","1416003_at",-0.662897246280549,6.5651245498181,-7.94760586599815,9.57183982251552e-08,2.1672905375911e-06,7.80738976349051,"ENSMUST00000046174","ENSMUSG00000037625","ENSMUSG00000037625.8","ENSMUST00000046174.8","3","Cldn11","Cldn11","ENSMUSG00000037625","Cldn11","18417","Mm.4425/Mm.473111","Mm.4425/Mm.473111","3","31149946","4","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/placenta/RAW_264_7/spinal_cord/testis","spinal_cord"
"80","1416006_at",1.38527257249305,12.2068247785835,14.4523748667758,2.43686053534254e-12,5.29692251698956e-10,18.4484026866546,"ENSMUST00000142231","ENSMUSG00000040479","ENSMUSG00000040479.13","ENSMUST00000142231.8","2","Dgkz","Dgkz","ENSMUSG00000040479","Dgkz","104418",NA,NA,"2","91932824","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia","dorsal_root_ganglia"
"82","1416016_at",-0.201358735497358,6.85087951091034,-2.63665023069009,0.0154744321406494,0.0476884555714436,-4.13894719485093,"ENSMUST00000041633","ENSMUSG00000037321","ENSMUSG00000037321.18","ENSMUST00000041633.15","17","Tap1","Tap1","ENSMUSG00000037321","Tap1","21354","Mm.482076","Mm.482076","17","34187553","3","dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/follicular_B-cells/intestine_small/lymph_nodes/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/spleen/T-cells_CD4+/T-cells_CD8+","macrophage_peri_LPS_thio_7hrs"
"86","1416030_a_at",1.42089625281109,11.1994564867353,9.82569519526305,2.8052520708292e-09,1.4539482802987e-07,11.3820923904482,"ENSMUST00000000505","ENSMUSG00000029730","ENSMUSG00000029730.17","ENSMUST00000000505.16","5","Mcm7","Mcm7","ENSMUSG00000029730","Mcm7","17220","Mm.378965/Mm.482227","Mm.378965/Mm.482227","5","138164583","2","bone/bone_marrow/C2C12/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/nih_3T3/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","common_myeloid_progenitor"
"87","1416036_at",0.703369386605553,10.9836661807519,7.02533114243229,6.41771949060487e-07,1.01824692939743e-05,5.87885816379758,"ENSMUST00000044011","ENSMUSG00000032966","ENSMUSG00000032966.15","ENSMUST00000044011.12","2","Fkbp1a","Fkbp1a","ENSMUSG00000032966","Fkbp1a","14225","Mm.278458/Mm.308631/Mm.407898/Mm.472441/Mm.473600","Mm.278458/Mm.308631/Mm.407898/Mm.472441/Mm.473600","2","151542483","1","nucleus_accumbens","nucleus_accumbens"
"95","1416041_at",-0.450345863871959,8.67593183746231,-3.87196822722335,0.000890408611116264,0.0043460737672823,-1.38331402301435,"ENSMUST00000164659","ENSMUSG00000019970","ENSMUSG00000019970.16","ENSMUST00000164659.8","10","Sgk1","Sgk1","ENSMUSG00000019970","Sgk1","20393","Mm.28405","Mm.28405","10","21882184","1","ciliary_bodies/cornea/iris/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/nih_3T3/retina/retinal_pigment_epithelium","macrophage_peri_LPS_thio_1hrs"
"100","1416042_s_at",0.801666027803256,11.0821117731766,7.2387492142619,4.09019973160817e-07,7.07485210870475e-06,6.3352778520581,"ENSMUST00000030456","ENSMUSG00000028693","ENSMUSG00000028693.16","ENSMUST00000030456.14","4","Nasp","Nasp","ENSMUSG00000028693","Nasp","50927","Mm.257181/Mm.401098/Mm.411401","Mm.257181/Mm.401098/Mm.411401","4","116601052","1","C2C12/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/mIMCD-3/nih_3T3/testis","testis"
"105","1416046_a_at",-0.308449192756963,7.51987163453248,-3.13827387544752,0.00499148347002221,0.0189021275888588,-3.06315572510193,"ENSMUST00000166466","ENSMUSG00000019810","ENSMUSG00000019810.16","ENSMUST00000166466.2","10","Fuca2","Fuca2","ENSMUSG00000019810","Fuca2","66848","Mm.26625/Mm.338317/Mm.401480/Mm.412446","Mm.26625/Mm.338317/Mm.401480/Mm.412446","10","13499540","2","heart/kidney/macrophage_peri_LPS_thio_0hrs/osteoclasts","kidney"
