"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"21","1415829_at",0.474261558863354,10.8826498754022,4.81880482562113,9.35651705473834e-05,0.000642321346832362,0.854772479659613,"ENSMUST00000005003","ENSMUSG00000004880","ENSMUSG00000004880.12","ENSMUST00000005003.12","1","Lbr","Lbr","ENSMUSG00000004880","Lbr","98386","Mm.422195","Mm.422195","1","181815316","2","Baf3/bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/mast_cells/mast_cells_IgE/mega_erythrocyte_progenitor/NK_cells/RAW_264_7/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","bone_marrow"
"22","1415832_at",-2.32856940497197,7.80019077389911,-18.3254240483906,2.43594780804193e-14,1.76497951736016e-11,22.9579842429999,"ENSMUST00000089188","ENSMUSG00000068122","ENSMUSG00000068122.11","ENSMUST00000089188.9","X","Agtr2","Agtr2","ENSMUSG00000068122","Agtr2","11609","Mm.2679/Mm.474819/Mm.491304","Mm.2679/Mm.474819/Mm.491304","X","21484544","2","adrenal_gland/osteoblast_day14/osteoblast_day21/umbilical_cord","umbilical_cord"
"23","1415836_at",0.487608358602934,8.82505620567887,4.43796883746742,0.000231103240377962,0.00137126863558207,-0.0475849321749955,"ENSMUST00000176939","ENSMUSG00000025007","ENSMUSG00000025007.14","ENSMUST00000176939.8","19","Aldh18a1","Aldh18a1","ENSMUSG00000025007","Aldh18a1","56454","Mm.233117/Mm.473563","Mm.233117/Mm.473563","19","40550257","3","Baf3/C3H_10T1_2/intestine_small/lacrimal_gland/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/min6/nih_3T3/osteoblast_day5/salivary_gland","mast_cells_IgE+antigen_6hr"
"25","1415838_at",-0.366156481697278,10.0613927756483,-3.93911743438897,0.000758916602901337,0.00380099475231922,-1.225864896462,"ENSMUST00000020027","ENSMUSG00000019877","ENSMUSG00000019877.11","ENSMUST00000020027.11","10","Serinc1","Serinc1","ENSMUSG00000019877","Serinc1","56442","Mm.29344/Mm.400073/Mm.469248","Mm.29344/Mm.400073/Mm.469248","10","57515774","2","amygdala/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus","amygdala"
"26","1415840_at",0.434132617546764,10.1273041395243,4.19156922610176,0.000415795708212924,0.00229974878138802,-0.630963882010638,"ENSMUST00000034904","ENSMUSG00000032349","ENSMUSG00000032349.14","ENSMUST00000034904.14","9","Elovl5","Elovl5","ENSMUSG00000032349","Elovl5","68801","Mm.430736/Mm.475262","Mm.430736/Mm.475262","9","77917364","2","adrenal_gland/liver/mast_cells_IgE+antigen_6hr/T-cells_CD4+/T-cells_CD8+/thymocyte_SP_CD8+","thymocyte_SP_CD8+"
"27","1415844_at",-1.47532945015961,6.9454448352501,-12.440285510448,4.07265807329165e-11,4.57893160274739e-09,15.6425344024746,"ENSMUST00000025110","ENSMUSG00000024261","ENSMUSG00000024261.7","ENSMUST00000025110.5","18","Syt4","Syt4","ENSMUSG00000024261","Syt4","20983","Mm.233846/Mm.397086/Mm.491374","Mm.233846/Mm.397086/Mm.491374","18","31437808","4","adrenal_gland/amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/ciliary_bodies/dorsal_root_ganglia/dorsal_striatum/eyecup/hippocampus/hypothalamus/iris/min6/neuro2a/nucleus_accumbens/olfactory_bulb/pituitary/retina/spinal_cord","cerebral_cortex_prefrontal"
"28","1415851_a_at",1.09675026829699,11.0965803516052,8.33417565215054,4.45983935590049e-08,1.22837843012411e-06,8.58150163909062,"ENSMUST00000120826","ENSMUSG00000071041","ENSMUSG00000071041.5","ENSMUST00000120826.2","8","Impdh2-ps","Impdh2-ps","ENSMUSG00000071041","Gm15210","NA","Mm.6065","Mm.6065","8","100030487","2","B-cells_marginal_zone/ciliary_bodies/common_myeloid_progenitor/cornea/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/granulo_mono_progenitor/granulocytes_mac1+gr1+/iris/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/retina/retinal_pigment_epithelium/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/testis/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","granulocytes_mac1+gr1+"
"30","1415856_at",1.19691090781498,9.27937553167532,12.2054509902967,5.78911715082660e-11,6.26481703733954e-09,15.2902209130372,"ENSMUST00000022242","ENSMUSG00000021728","ENSMUSG00000021728.9","ENSMUST00000022242.9","13","Emb","Emb","ENSMUSG00000021728","Emb","13723","Mm.274926/Mm.397844","Mm.274926/Mm.397844","13","117220625","2","common_myeloid_progenitor/dorsal_root_ganglia/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/granulocytes_mac1+gr1+/macrophage_peri_LPS_thio_0hrs/min6/neuro2a/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/pituitary/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","granulo_mono_progenitor"
"31","1415878_at",0.901758349170471,10.8206614724542,9.21945273577095,8.34926820098242e-09,3.31985231332966e-07,10.278757403253,"ENSMUST00000033283","ENSMUSG00000030978","ENSMUSG00000030978.11","ENSMUST00000033283.10","7","Rrm1","Rrm1","ENSMUSG00000030978","Rrm1","20133","Mm.197486/Mm.415177","Mm.197486/Mm.415177","7","102441695","3","3T3-L1/Baf3/bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mIMCD-3/min6/neuro2a/nih_3T3/osteoblast_day14/osteoblast_day5/osteoclasts/RAW_264_7/thymocyte_DP_CD4+CD8+/umbilical_cord","bone_marrow"
"32","1415891_at",0.616815590843004,10.4404457113167,6.72045310793458,1.23427770004491e-06,1.75405093140662e-05,5.21651266929613,"ENSMUST00000064740","ENSMUSG00000052738","ENSMUSG00000052738.15","ENSMUST00000064740.9","6","Suclg1","Suclg1","ENSMUSG00000052738","Suclg1","56451","Mm.29845","Mm.29845","6","73248382","4","adipose_brown/heart/kidney/skeletal_muscle","adipose_brown"
"33","1415907_at",0.476481191702165,10.2945090376958,4.08288470515866,0.000538803324272886,0.00286351791164099,-0.887563372231891,"ENSMUST00000183044","ENSMUSG00000034165","ENSMUSG00000034165.17","ENSMUST00000183044.8","17","Ccnd3","Ccnd3","ENSMUSG00000034165","Ccnd3","12445","Mm.27291/Mm.439984/Mm.482971","Mm.27291/Mm.439984/Mm.482971","17","47505051","3","bone/bone_marrow/mast_cells/osteoblast_day5/thymocyte_DP_CD4+CD8+/umbilical_cord","bone_marrow"
"38","1415916_a_at",0.80725280331985,10.1146905928011,4.97842160824253,6.41982767879242e-05,0.000466113742376274,1.2319497338094,"ENSMUST00000021443","ENSMUSG00000021048","ENSMUSG00000021048.8","ENSMUST00000021443.7","12","Mthfd1","Mthfd1","ENSMUSG00000021048","Mthfd1","108156","Mm.29584/Mm.450408/Mm.471426/Mm.472060","Mm.29584/Mm.450408/Mm.471426/Mm.472060","12","76255232","2","common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/kidney/liver/mega_erythrocyte_progenitor/stem_cells__HSC","mega_erythrocyte_progenitor"
"39","1415925_a_at",0.871315331016124,10.2273315095733,5.75064850908775,1.06895537679062e-05,0.000105776297603211,3.03466744274336,"ENSMUST00000057195","ENSMUSG00000109511","ENSMUSG00000109511.2","ENSMUST00000057195.17","7","Nup62","Nup62","ENSMUSG00000043858","Nup62","18226","Mm.2565","Mm.2565","7","44816088","1","common_myeloid_progenitor/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_24h_LPS/mega_erythrocyte_progenitor/stem_cells__HSC/testis/thymocyte_DP_CD4+CD8+","common_myeloid_progenitor"
"40","1415931_at",-0.951538342496,7.72630581438794,-7.24299493221357,4.0539593538061e-07,7.06841415672984e-06,6.34429651739813,"ENSMUST00000121128","ENSMUSG00000048583","ENSMUSG00000048583.17","ENSMUST00000121128.8","7","Igf2","Igf2","ENSMUSG00000048583","Igf2","16002","Mm.3862/Mm.419447","Mm.3862/Mm.419447","7","142650766","2","min6/osteoblast_day14/osteoblast_day21/osteoblast_day5/placenta/umbilical_cord","umbilical_cord"
"43","1415932_x_at",-0.50325212584638,7.66314892600764,-4.88475501095616,8.00636078647377e-05,0.00056199654131965,1.01073281619439,"ENSMUST00000029060","ENSMUSG00000027546","ENSMUSG00000027546.16","ENSMUST00000029060.11","2","Atp9a","Atp9a","ENSMUSG00000027546","Atp9a","11981","Mm.330819","Mm.330819","2","168634438","3","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/intestine_large/intestine_small/nucleus_accumbens/olfactory_bulb/spinal_cord","cerebral_cortex_prefrontal"
"48","1415947_at",-0.574235998954604,8.73989805764088,-5.10968441235008,4.71598448577778e-05,0.000366980129257243,1.54126457197502,"ENSMUST00000111432","ENSMUSG00000040713","ENSMUSG00000040713.13","ENSMUST00000111432.10","1","Creg1","Creg1","ENSMUSG00000040713","Creg1","433375","Mm.294885","Mm.294885","1","165763746","5","bone/bone_marrow/liver/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/osteoclasts/placenta/RAW_264_7","macrophage_peri_LPS_thio_0hrs"
"51","1415960_at",-0.734504438959807,7.20513288828839,-7.46803620238276,2.538136039525e-07,4.70204122549504e-06,6.81887078753269,"ENSMUST00000167903","ENSMUSG00000009350","ENSMUSG00000009350.14","ENSMUST00000167903.2","11","Mpo","Mpo","ENSMUSG00000009350","Mpo","17523","Mm.4668","Mm.4668","11","87793581","2","bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/mega_erythrocyte_progenitor/NK_cells/osteoclasts/stem_cells__HSC","granulo_mono_progenitor"
"55","1415978_at",-0.416238016838353,8.52825427566286,-4.01781672855218,0.000629193483042032,0.00324460480430297,-1.04085839522577,"ENSMUST00000071134","ENSMUSG00000062380","ENSMUSG00000062380.5","ENSMUST00000071134.4","8","Tubb3","Tubb3","ENSMUSG00000062380","Tubb3","22152","Mm.40068","Mm.40068","8","123411424","4","amygdala/C2C12/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/hippocampus/hypothalamus/min6/neuro2a/nucleus_accumbens/olfactory_bulb/osteoblast_day5/placenta/spinal_cord/testis","dorsal_root_ganglia"
"56","1415991_a_at",0.643986836472738,10.7415564154607,5.82728013786329,8.97648158192177e-06,9.08938453349563e-05,3.21083816211037,"ENSMUST00000071841","ENSMUSG00000063576","ENSMUSG00000063576.13","ENSMUST00000071841.7","17","Klhdc3","Klhdc3","ENSMUSG00000063576","Klhdc3","71765","Mm.254784","Mm.254784","17","46674550","1","testis","testis"
"58","1415993_at",0.52713666379239,9.72145135715408,4.23179052060174,0.000377767143029264,0.00211538206481456,-0.535861736744475,"ENSMUST00000100640","ENSMUSG00000022351","ENSMUSG00000022351.15","ENSMUST00000100640.5","15","Sqle","Sqle","ENSMUSG00000022351","Sqle","20775","Mm.296169","Mm.296169","15","59315077","2","3T3-L1/C3H_10T1_2/cornea/dorsal_root_ganglia/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mIMCD-3/neuro2a/nih_3T3/osteoclasts","nih_3T3"
"60","1415995_at",0.871895252703476,9.28728461322679,7.10445447089674,5.42677391591646e-07,8.89145545369126e-06,6.04877524835907,"ENSMUST00000029626","ENSMUSG00000027997","ENSMUSG00000027997.10","ENSMUST00000029626.9","3","Casp6","Casp6","ENSMUSG00000027997","Casp6","12368",NA,NA,"3","129901425","1","dendritic_cells_lymphoid_CD8a+/stomach","dendritic_cells_lymphoid_CD8a+"
"62","1416001_a_at",0.372778806010382,9.25754131913583,5.43936705269729,2.18711122076875e-05,0.000190925733207939,2.31345856671104,"ENSMUST00000034285","ENSMUSG00000031827","ENSMUSG00000031827.14","ENSMUST00000034285.14","8","Cotl1","Cotl1","ENSMUSG00000031827","Cotl1","72042","Mm.393405/Mm.408051","Mm.393405/Mm.408051","8","119809225","1","macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/microglia/osteoclasts/T-cells_CD8+","macrophage_bone_marrow_0hr"
"64","1416003_at",-0.662897246280549,6.5651245498181,-7.94760586599815,9.57183982251552e-08,2.1672905375911e-06,7.80738976349051,"ENSMUST00000046174","ENSMUSG00000037625","ENSMUSG00000037625.8","ENSMUST00000046174.8","3","Cldn11","Cldn11","ENSMUSG00000037625","Cldn11","18417","Mm.4425/Mm.473111","Mm.4425/Mm.473111","3","31149946","4","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/placenta/RAW_264_7/spinal_cord/testis","spinal_cord"
"65","1416006_at",1.38527257249305,12.2068247785835,14.4523748667758,2.43686053534254e-12,5.29692251698956e-10,18.4484026866546,"ENSMUST00000142231","ENSMUSG00000040479","ENSMUSG00000040479.13","ENSMUST00000142231.8","2","Dgkz","Dgkz","ENSMUSG00000040479","Dgkz","104418",NA,NA,"2","91932824","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia","dorsal_root_ganglia"
"67","1416030_a_at",1.42089625281109,11.1994564867353,9.82569519526305,2.8052520708292e-09,1.4539482802987e-07,11.3820923904482,"ENSMUST00000000505","ENSMUSG00000029730","ENSMUSG00000029730.17","ENSMUST00000000505.16","5","Mcm7","Mcm7","ENSMUSG00000029730","Mcm7","17220","Mm.378965/Mm.482227","Mm.378965/Mm.482227","5","138164583","2","bone/bone_marrow/C2C12/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/nih_3T3/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","common_myeloid_progenitor"
"68","1416036_at",0.703369386605553,10.9836661807519,7.02533114243229,6.41771949060487e-07,1.01824692939743e-05,5.87885816379758,"ENSMUST00000142271","ENSMUSG00000032966","ENSMUSG00000032966.15","ENSMUST00000142271.2","2","Fkbp1a","Fkbp1a","ENSMUSG00000032966","Fkbp1a","14225","Mm.278458/Mm.308631/Mm.407898/Mm.472441/Mm.473600","Mm.278458/Mm.308631/Mm.407898/Mm.472441/Mm.473600","2","151542483","1","nucleus_accumbens","nucleus_accumbens"
"76","1416041_at",-0.450345863871959,8.67593183746231,-3.87196822722335,0.000890408611116264,0.0043460737672823,-1.38331402301435,"ENSMUST00000100036","ENSMUSG00000019970","ENSMUSG00000019970.16","ENSMUST00000100036.10","10","Sgk1","Sgk1","ENSMUSG00000019970","Sgk1","20393","Mm.28405","Mm.28405","10","21882184","1","ciliary_bodies/cornea/iris/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/nih_3T3/retina/retinal_pigment_epithelium","macrophage_peri_LPS_thio_1hrs"
"81","1416042_s_at",0.801666027803256,11.0821117731766,7.2387492142619,4.09019973160817e-07,7.07485210870475e-06,6.3352778520581,"ENSMUST00000155398","ENSMUSG00000028693","ENSMUSG00000028693.16","ENSMUST00000155398.8","4","Nasp","Nasp","ENSMUSG00000028693","Nasp","50927","Mm.257181/Mm.401098/Mm.411401","Mm.257181/Mm.401098/Mm.411401","4","116601052","3","bone/bone_marrow/C2C12/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/nih_3T3/osteoclasts/RAW_264_7/testis/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","testis"
"86","1416056_a_at",0.947382039799736,11.5821361878787,8.9726546794259,1.31865165850576e-08,4.77718192506448e-07,9.81602923670626,"ENSMUST00000116621","ENSMUSG00000031059","ENSMUSG00000031059.10","ENSMUST00000116621.2","X","Ndufb11","Ndufb11","ENSMUSG00000031059","Ndufb11","104130","Mm.389686/Mm.396656/Mm.480889","Mm.389686/Mm.396656/Mm.480889","X","20615326","3","adipose_brown/heart/skeletal_muscle","heart"
"87","1416064_a_at",0.493320118781369,12.6256261576379,6.56196304041341,1.74242679768911e-06,2.32359205475066e-05,4.86751333559257,"ENSMUST00000100171","ENSMUSG00000026864","ENSMUSG00000026864.14","ENSMUST00000100171.3","2","Hspa5","Hspa5","ENSMUSG00000026864","Hspa5","14828","Mm.330160","Mm.330160","2","34771970","1","macrophage_bone_marrow_24h_LPS/placenta","placenta"
"89","1416069_at",-0.393647254821781,7.80166502639496,-4.46839786854522,0.000214951209763734,0.00128832430043135,0.024543248307288,"ENSMUST00000142972","ENSMUSG00000021196","ENSMUSG00000021196.15","ENSMUST00000142972.2","13","Pfkp","Pfkp","ENSMUSG00000021196","Pfkp","56421","Mm.406927","Mm.406927","13","6579768","2","dorsal_root_ganglia/intestine_small/mast_cells","dorsal_root_ganglia"
"93","1416076_at",0.986515884360969,10.5704870490113,9.49766484197519,5.03333497759124e-09,2.32782818360798e-07,10.7909075462327,"ENSMUST00000091295","ENSMUSG00000041431","ENSMUSG00000041431.17","ENSMUST00000091295.14","13","Ccnb1","Ccnb1","ENSMUSG00000041431","Ccnb1","268697/434175/101056596","Mm.260114/Mm.380027/Mm.401674/Mm.447586/Mm.480938/Mm.482545","Mm.260114/Mm.380027/Mm.401674/Mm.447586/Mm.480938/Mm.482545","13","100778650","2","3T3-L1/Baf3/bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/granulocytes_mac1+gr1+/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mega_erythrocyte_progenitor/mIMCD-3/min6/neuro2a/nih_3T3/osteoblast_day14/osteoblast_day5/osteoclasts/RAW_264_7/stem_cells__HSC/T-cells_foxP3+/thymocyte_DP_CD4+CD8+","embryonic_stem_line_V26_2_p16"
"96","1416087_at",0.362973465669672,9.15650902867577,3.60404132439033,0.00168069790989249,0.00747483767781613,-2.00673263696284,"ENSMUST00000154183","ENSMUSG00000004849","ENSMUSG00000004849.15","ENSMUST00000154183.2","5","Ap1s1","Ap1s1","ENSMUSG00000004849","Ap1s1","11769","Mm.833","Mm.833","5","137034993","1","amygdala/cerebral_cortex_prefrontal/dorsal_striatum/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/microglia/mIMCD-3/nih_3T3/nucleus_accumbens/osteoblast_day5/osteoclasts/RAW_264_7","dorsal_striatum"
"98","1416090_at",0.488732445891339,11.1355399142346,5.4385295210705,2.19135708572384e-05,0.00019104063577547,2.31150687533672,"ENSMUST00000022268","ENSMUSG00000021748","ENSMUSG00000021748.10","ENSMUST00000022268.10","14","Pdhb","Pdhb","ENSMUSG00000021748","Pdhb","68263","Mm.301527/Mm.388987/Mm.471930","Mm.301527/Mm.388987/Mm.471930","14","8165991","3","adipose_brown/heart/skeletal_muscle","adipose_brown"
"99","1416107_at",-1.06334300469101,8.67167924224591,-11.1073320455062,3.21971263566714e-10,2.35907259518937e-08,13.5663311697219,"ENSMUST00000020537","ENSMUSG00000020297","ENSMUSG00000020297.11","ENSMUST00000020537.9","11","Nsg2","Nsg2","ENSMUSG00000020297","Nsg2","18197","Mm.3304/Mm.404915/Mm.446837/Mm.460377/Mm.467662/Mm.468882","Mm.3304/Mm.404915/Mm.446837/Mm.460377/Mm.467662/Mm.468882","11","32000463","5","adrenal_gland/amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/lymph_nodes/neuro2a/nucleus_accumbens/olfactory_bulb/pituitary/retina/retinal_pigment_epithelium/spinal_cord/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","dorsal_striatum"
"100","1416119_at",0.89791415718252,12.2302640850907,13.3825204094506,1.04425938934959e-11,1.38971744447932e-09,17.0021894957902,"ENSMUST00000030051","ENSMUSG00000028367","ENSMUSG00000028367.6","ENSMUST00000030051.6","4","Txn1","Txn1","ENSMUSG00000028367","Txn1","22166",NA,NA,"4","57943373","1","intestine_large/intestine_small/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/nih_3T3/osteoclasts","macrophage_peri_LPS_thio_0hrs"
