"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"20","1416321_s_at",-0.378143686010556,6.53751372882168,-4.95782433317539,6.7389482354237e-05,0.00136051645334978,0.794785610062476,"ENSMUST00000048432","ENSMUSG00000041577","ENSMUSG00000041577.6","ENSMUST00000048432.6","1","Prelp","Prelp","ENSMUSG00000041577","Prelp","116847","Mm.214514","Mm.214514","1","133910304","3","3T3-L1/adipose_brown/adipose_white/bladder/C3H_10T1_2/lung/osteoblast_day14/osteoblast_day21/osteoblast_day5","osteoblast_day21"
"21","1416514_a_at",0.621822655052002,12.0088792377961,5.38205391786258,2.49790869148831e-05,0.000621712312106689,1.7974650824213,"ENSMUST00000031565","ENSMUSG00000029581","ENSMUSG00000029581.15","ENSMUST00000031565.15","5","Fscn1","Fscn1","ENSMUSG00000029581","Fscn1","14086","Mm.289707","Mm.289707","5","142960343","3","3T3-L1/C2C12/C3H_10T1_2/hippocampus/lymph_nodes/neuro2a/nih_3T3/olfactory_bulb/osteoblast_day14/osteoblast_day5/placenta","3T3-L1"
"22","1416654_at",-0.452915917152516,7.64696685612682,-5.17070533081523,4.08789320245567e-05,0.000909800394990219,1.29925306356838,"ENSMUST00000084530","ENSMUSG00000066152","ENSMUSG00000066152.12","ENSMUST00000084530.9","4","Slc31a2","Slc31a2","ENSMUSG00000066152","Slc31a2","20530","Mm.292539","Mm.292539","4","62262562","2","lacrimal_gland/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts","macrophage_peri_LPS_thio_7hrs"
"23","1416677_at",-1.41512759380214,7.78069295789933,-14.5446073428335,2.1585516418479e-12,2.93248234510212e-10,18.4382967889333,"ENSMUST00000000049","ENSMUSG00000000049","ENSMUSG00000000049.12","ENSMUST00000000049.6","11","Apoh","Apoh","ENSMUSG00000000049","Apoh","11818","Mm.487984","Mm.487984","11","108343354","4","liver/lung/nucleus_accumbens/testis","liver"
"24","1416689_at",-0.618682026888731,7.44558463736305,-7.23028110592015,4.16348174001359e-07,1.87241823631921e-05,5.96798751705284,"ENSMUST00000006123","ENSMUSG00000005968","ENSMUSG00000005968.15","ENSMUST00000006123.11","3","Tuft1","Tuft1","ENSMUSG00000005968","Tuft1","22156","Mm.10214/Mm.488137","Mm.10214/Mm.488137","3","94612757","4","cornea/epidermis/intestine_large/intestine_small/mIMCD-3/retinal_pigment_epithelium/stomach","epidermis"
"25","1416692_at",0.411125522963962,8.8074561242839,3.95139659269046,0.000737049918970015,0.00900056651985668,-1.5983661821898,"ENSMUST00000107898","ENSMUSG00000033983","ENSMUSG00000033983.15","ENSMUST00000107898.8","11","Coil","Coil","ENSMUSG00000033983","Coil","12812","Mm.268004","Mm.268004","11","88970252","1","embryonic_stem_line_V26_2_p16/testis","testis"
"27","1416723_at",0.479009721432321,8.8291492644774,4.27654298309335,0.000339530854403956,0.00495320067464921,-0.827490622949719,"ENSMUST00000114977","ENSMUSG00000053477","ENSMUSG00000053477.19","ENSMUST00000114977.5","18","Tcf4","Tcf4","ENSMUSG00000053477","Tcf4","21413","Mm.4269/Mm.394316/Mm.457828/Mm.470505/Mm.485755","Mm.4269/Mm.394316/Mm.457828/Mm.470505/Mm.485755","18","69344146","1","cerebral_cortex/cerebral_cortex_prefrontal/dendritic_plasmacytoid_B220+/hippocampus","dendritic_plasmacytoid_B220+"
"33","1416729_at",-0.626069971277412,8.25479812719568,-4.72955520035111,0.000115579234379447,0.00205926827155294,0.251800746117648,"ENSMUST00000014578","ENSMUSG00000059481","ENSMUSG00000059481.6","ENSMUST00000014578.7","17","Plg","Plg","ENSMUSG00000059481","Plg","18815","Mm.971","Mm.971","17","12378609","3","liver/lung/nucleus_accumbens","liver"
"34","1416757_at",0.347638128013788,8.70810618331889,3.97013984421287,0.000704874566569848,0.00873856853346383,-1.55411772051775,"ENSMUST00000122091","ENSMUSG00000032400","ENSMUSG00000032400.19","ENSMUST00000122091.8","9","Zwilch","Zwilch","ENSMUSG00000032400","Zwilch","68014","Mm.335237/Mm.474670","Mm.335237/Mm.474670","9","64137144","3","Baf3/bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mega_erythrocyte_progenitor/mIMCD-3/min6/neuro2a/nih_3T3/osteoblast_day5/osteoclasts/RAW_264_7/testis/thymocyte_DP_CD4+CD8+","embryonic_stem_line_V26_2_p16"
"35","1416762_at",-0.49182532234625,10.2281061325047,-4.69207329429026,0.000126320442372863,0.00217344486731778,0.16251282702783,"ENSMUST00000148400","ENSMUSG00000041959","ENSMUSG00000041959.15","ENSMUST00000148400.2","3","S100a10","S100a10","ENSMUSG00000041959","S100a10","20194",NA,NA,"3","93555080","3","3T3-L1/C2C12/C3H_10T1_2/dorsal_root_ganglia/intestine_large/intestine_small/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/mast_cells/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/RAW_264_7/umbilical_cord","nih_3T3"
"38","1416833_at",-0.307776064848479,6.27321313599619,-3.97137577599112,0.000702802722312519,0.0087294791470475,-1.55119896022836,"ENSMUST00000025598","ENSMUSG00000024694","ENSMUSG00000024694.10","ENSMUST00000025598.10","19","Keg1","Keg1","ENSMUSG00000024694","Keg1","64697","Mm.218561","Mm.218561","19","12695786","5","adrenal_gland/cerebellum/intestine_large/kidney/liver","kidney"
"39","1416897_at",-0.285625011838788,7.1169000650896,-3.92715540541023,0.000780838606493823,0.00942934917212263,-1.65554998364628,"ENSMUST00000023622","ENSMUSG00000022906","ENSMUSG00000022906.16","ENSMUST00000023622.13","16","Parp9","Parp9","ENSMUSG00000022906","Parp9","80285","Mm.49074/Mm.400160/Mm.490056","Mm.49074/Mm.400160/Mm.490056","16","35938470","1","intestine_small/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/T-cells_CD4+/T-cells_CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","macrophage_peri_LPS_thio_7hrs"
"41","1416905_at",-0.438952961379957,6.46274567950445,-4.37217948321172,0.000270316087899206,0.0041573849273366,-0.599828989635009,"ENSMUST00000024015","ENSMUSG00000023247","ENSMUSG00000023247.3","ENSMUST00000024015.3","4","Guca2a","Guca2a","ENSMUSG00000023247","Guca2a","14915","Mm.2614","Mm.2614","4","119637704","3","intestine_large/intestine_small/skeletal_muscle/stomach","intestine_large"
"42","1416914_s_at",0.399182802520505,9.04224300064964,4.32586245094093,0.000301866047605503,0.00450450456850225,-0.710118222349926,"ENSMUST00000099955","ENSMUSG00000024939","ENSMUSG00000024939.7","ENSMUST00000099955.4","19","Fam89b","Fam89b","ENSMUSG00000024939","Fam89b","17826",NA,NA,"19","5728087","2","dorsal_root_ganglia/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/microglia/osteoclasts","dorsal_root_ganglia"
"45","1416934_at",-0.399091767861595,6.43614693195319,-4.94879101868015,6.88392690731272e-05,0.00138549652353661,0.773331910034408,"ENSMUST00000114621","ENSMUSG00000031337","ENSMUSG00000031337.17","ENSMUST00000114621.8","X","Mtm1","Mtm1","ENSMUSG00000031337","Mtm1","17772","Mm.274981/Mm.415810/Mm.457108","Mm.274981/Mm.415810/Mm.457108","X","71210767","1","intestine_small/macrophage_peri_LPS_thio_0hrs","intestine_small"
"52","1416964_at",0.488004675720322,8.16145232577998,4.11521097891823,0.000498836555875865,0.00673480989827436,-1.21075657668999,"ENSMUST00000165242","ENSMUSG00000033216","ENSMUSG00000033216.10","ENSMUST00000165242.4","6","Eefsec","Eefsec","ENSMUSG00000033216","Eefsec","65967","Mm.333237","Mm.333237","6","88257334","1","testis","testis"
"53","1416995_at",-0.429894101348856,7.40953658378148,-4.55312272992298,0.000175708413449084,0.00293042088005493,-0.168638592640449,"ENSMUST00000111349","ENSMUSG00000027257","ENSMUSG00000027257.14","ENSMUST00000111349.9","2","Pacsin3","Pacsin3","ENSMUSG00000027257","Pacsin3","80708","Mm.236650","Mm.236650","2","91255954","4","heart/lens/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"58","1417066_at",-1.00482844579398,7.00395815129252,-10.1041709704629,1.72507071963044e-09,1.29300990375978e-07,11.5938524523138,"ENSMUST00000027766","ENSMUSG00000026489","ENSMUSG00000026489.14","ENSMUST00000027766.13","1","Coq8a","Coq8a","ENSMUSG00000026489","Adck3","67426","Mm.38330","Mm.38330","1","180165238","5","adipose_brown/heart/liver/mammary_gland_non-lactating/skeletal_muscle","adipose_brown"
"60","1417078_at",-0.77418253212559,7.93634731303654,-8.64426470316069,2.45157564825222e-08,1.46667200020667e-06,8.87013364928063,"ENSMUST00000044584","ENSMUSG00000043501","ENSMUSG00000043501.6","ENSMUST00000044584.6","15","Lgals2","Lgals2","ENSMUSG00000043501","Lgals2","107753",NA,NA,"15","78850862","3","intestine_small/min6/placenta/stomach","intestine_small"
"61","1417147_at",0.362041743947488,7.64971327338615,4.34390307191814,0.000289160326611642,0.00436484835609842,-0.667166632023212,"ENSMUST00000074240","ENSMUSG00000036186","ENSMUSG00000036186.6","ENSMUST00000074240.4","2","Dipk1b","Dipk1b","ENSMUSG00000036186","Fam69b","56279","Mm.279863","Mm.279863","2","26628457","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/common_myeloid_progenitor/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/neuro2a/nucleus_accumbens/olfactory_bulb/osteoblast_day21/spinal_cord/stem_cells__HSC","amygdala"
"62","1417150_at",-0.428454168206425,6.67199611691911,-5.79312172498366,9.70248045633087e-06,0.000278721916545082,2.75659779857358,"ENSMUST00000108402","ENSMUSG00000020838","ENSMUSG00000020838.13","ENSMUST00000108402.9","11","Slc6a4","Slc6a4","ENSMUSG00000020838","Slc6a4","15567","Mm.300318","Mm.300318","11","76998603","4","adrenal_gland/bone/bone_marrow/intestine_small","adrenal_gland"
"64","1417178_at",-0.496941161910998,7.79482214562391,-4.92735511162942,7.24072603402749e-05,0.00143516031817305,0.722409472668202,"ENSMUST00000133672","ENSMUSG00000039131","ENSMUSG00000039131.16","ENSMUST00000133672.2","3","Gipc2","Gipc2","ENSMUSG00000039131","Gipc2","54120","Mm.97/Mm.412944","Mm.97/Mm.412944","3","152093533","3","intestine_large/intestine_small/kidney/stomach","intestine_small"
"67","1417220_at",-0.66897621920543,7.19056840241817,-7.00630687064293,6.68263908456291e-07,2.81145093357643e-05,5.48408425099621,"ENSMUST00000032865","ENSMUSG00000030630","ENSMUSG00000030630.17","ENSMUST00000032865.17","7","Fah","Fah","ENSMUSG00000030630","Fah","14085","Mm.3798","Mm.3798","7","84585159","4","3T3-L1/adipose_brown/adipose_white/kidney/liver/mammary_gland__lact","liver"
"68","1417222_a_at",-0.57617545700114,8.54625297469905,-4.0158681236987,0.000632121766850499,0.00806853220246978,-1.44604659033303,"ENSMUST00000052865","ENSMUSG00000050912","ENSMUSG00000050912.16","ENSMUST00000052865.16","9","Tmem123","Tmem123","ENSMUSG00000050912","Tmem123","71929","Mm.283293/Mm.409691/Mm.474684","Mm.283293/Mm.409691/Mm.474684","9","7764041","1","B-cells_marginal_zone/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/lymph_nodes/mast_cells_IgE","dendritic_cells_lymphoid_CD8a+"
"70","1417234_at",0.520141382850481,7.09854645779612,5.30868385534023,2.96240438032019e-05,0.000699921701596666,1.62484954021798,"ENSMUST00000000924","ENSMUSG00000000901","ENSMUSG00000000901.18","ENSMUST00000000924.13","10","Mmp11","Mmp11","ENSMUSG00000000901","Mmp11","17385","Mm.4561","Mm.4561","10","75923222","2","3T3-L1/ovary/uterus","uterus"
"71","1417256_at",-2.72908357551099,6.55880757226874,-35.2983528358823,4.31901201612139e-20,4.02346819387537e-17,35.9384953323372,"ENSMUST00000015394","ENSMUSG00000050578","ENSMUSG00000050578.11","ENSMUST00000015394.10","9","Mmp13","Mmp13","ENSMUSG00000050578","Mmp13","17386","Mm.5022","Mm.5022","9","7272514","5","bone/bone_marrow/intestine_small/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoblast_day14/osteoblast_day21/osteoblast_day5/salivary_gland","macrophage_bone_marrow_6hr_LPS"
"72","1417370_at",-1.50302040438314,7.27382714131517,-15.0732648792252,1.09025916966312e-12,1.65339070822632e-10,19.1346107552716,"ENSMUST00000024827","ENSMUSG00000024029","ENSMUSG00000024029.5","ENSMUST00000024827.5","17","Tff3","Tff3","ENSMUSG00000024029","Tff3","21786",NA,NA,"17","31125306","2","intestine_large/intestine_small/stomach","intestine_small"
"73","1417421_at",-0.488476677401366,7.03112035853826,-4.79384277687441,9.92568144712033e-05,0.00183357985033064,0.404876625371337,"ENSMUST00000060738","ENSMUSG00000044080","ENSMUSG00000044080.10","ENSMUST00000060738.9","3","S100a1","S100a1","ENSMUSG00000044080","S100a1","20193",NA,NA,"3","90511034","4","adipose_brown/adipose_white/bladder/heart/kidney/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs","macrophage_peri_LPS_thio_0hrs"
"74","1417484_at",-0.8909847675572,7.31642456852072,-8.7352386752129,2.06174142206242e-08,1.28043960126372e-06,9.04780053891315,"ENSMUST00000031246","ENSMUSG00000029306","ENSMUSG00000029306.9","ENSMUST00000031246.9","5","Ibsp","Ibsp","ENSMUSG00000029306","Ibsp","15891","Mm.4987","Mm.4987","5","104299171","3","bone/bone_marrow/osteoblast_day14/osteoblast_day21/salivary_gland","osteoblast_day21"
"75","1417586_at",0.501878227882913,8.86069065216569,4.33592689209939,0.000294710315422393,0.0044281243476254,-0.686157603158992,"ENSMUST00000105245","ENSMUSG00000039994","ENSMUSG00000039994.16","ENSMUST00000105245.3","10","Timeless","Timeless","ENSMUSG00000039994","Timeless","21853","Mm.6458","Mm.6458","10","128232065","1","bone_marrow/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/mega_erythrocyte_progenitor/mIMCD-3/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","mega_erythrocyte_progenitor"
"81","1417682_a_at",-0.737762316031316,7.0453049532023,-7.52974951302866,2.23492190571356e-07,1.08760639904165e-05,6.60476065882801,"ENSMUST00000070380","ENSMUSG00000057163","ENSMUSG00000057163.4","ENSMUST00000070380.5","6","Prss2","Prss2","ENSMUSG00000057163","Prss2","22072",NA,NA,"6","41521787","5","adipose_brown/intestine_small/pancreas/spleen/stomach","pancreas"
"82","1417686_at",-0.372995609569465,6.04524804611137,-4.24877563826666,0.000362772193990544,0.00519920324618096,-0.893536438174102,"ENSMUST00000099729","ENSMUSG00000024972","ENSMUSG00000024972.17","ENSMUST00000099729.10","19","Lgals12","Lgals12","ENSMUSG00000024972","Lgals12","56072","Mm.298242/Mm.440987/Mm.472012","Mm.298242/Mm.440987/Mm.472012","19","7596660","2","adipose_brown/adipose_white/mammary_gland__lact/mammary_gland_non-lactating","adipose_brown"
"85","1417700_at",-0.75343985263103,7.78596413920559,-7.1398741367208,5.03561808236747e-07,2.21873415642691e-05,5.77344249272966,"ENSMUST00000107256","ENSMUSG00000030559","ENSMUSG00000030559.9","ENSMUST00000107256.4","7","Rab38","Rab38","ENSMUSG00000030559","Rab38","72433","Mm.276669/Mm.474837","Mm.276669/Mm.474837","7","88430273","3","Baf3/ciliary_bodies/common_myeloid_progenitor/cornea/epidermis/eyecup/granulo_mono_progenitor/iris/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/osteoclasts/stem_cells__HSC/umbilical_cord","mast_cells_IgE+antigen_1hr"
"86","1417761_at",-1.49543660867013,7.59943521217036,-10.8354097963473,5.01960587814112e-10,4.14339872548839e-08,12.8606655149654,"ENSMUST00000034585","ENSMUSG00000032080","ENSMUSG00000032080.7","ENSMUST00000034585.7","9","Apoa4","Apoa4","ENSMUSG00000032080","Apoa4","11808",NA,NA,"9","46240696","4","intestine_small/liver/placenta/stomach","intestine_small"
"87","1417828_at",-1.17803758474718,6.96864933636728,-12.4169363098936,4.21661587197758e-11,4.60987317405866e-09,15.3998960416859,"ENSMUST00000033023","ENSMUSG00000030762","ENSMUSG00000030762.12","ENSMUST00000033023.10","7","Aqp8","Aqp8","ENSMUSG00000030762","Aqp8","11833","Mm.273175","Mm.273175","7","123462294","5","intestine_large/lacrimal_gland/liver/mast_cells/placenta/stomach","intestine_large"
"89","1417852_x_at",-0.607452660115259,6.51540673474182,-7.04448275570052,6.16193327691832e-07,2.64355045386739e-05,5.56702262280395,"ENSMUST00000029932","ENSMUSG00000056025","ENSMUSG00000056025.13","ENSMUST00000029932.14","3","Clca3a1","Clca3a1","ENSMUSG00000056025","Clca1","12722","Mm.454553","Mm.454553","3","144729677","4","3T3-L1/epidermis/lymph_nodes/mammary_gland__lact/spleen","3T3-L1"
"90","1417937_at",0.596954089061249,8.78134917544917,5.80878537494858,9.36239986158248e-06,0.000272554506684729,2.79284702656755,"ENSMUST00000061273","ENSMUSG00000044548","ENSMUSG00000044548.12","ENSMUST00000061273.12","12","Dact1","Dact1","ENSMUSG00000044548","Dact1","59036",NA,NA,"12","71309884","2","iris/osteoblast_day14/osteoblast_day21/prostate","osteoblast_day14"
"91","1417942_at",-1.06860971451465,6.5423298633215,-9.77615561686547,3.06163841456025e-09,2.17186288903186e-07,11.0050454261478,"ENSMUST00000080718","ENSMUSG00000057454","ENSMUSG00000057454.6","ENSMUST00000080718.6","7","Lypd3","Lypd3","ENSMUSG00000057454","Lypd3","72434","Mm.281093","Mm.281093","7","24636570","5","bladder/cornea/epidermis/stomach/umbilical_cord","cornea"
"92","1417943_at",-0.689059796281729,6.3577723760302,-8.60773625966164,2.62890835035678e-08,1.53063494220326e-06,8.79849090976432,"ENSMUST00000021734","ENSMUSG00000021303","ENSMUSG00000021303.15","ENSMUST00000021734.9","13","Gng4","Gng4","ENSMUSG00000021303","Gng4","14706","Mm.215394","Mm.215394","13","13784059","1","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/hypothalamus/min6/olfactory_bulb/pituitary","olfactory_bulb"
"93","1417950_a_at",-0.502187315540302,9.5960786606682,-4.40009567114672,0.000252920791723042,0.00393626845543188,-0.533332073289784,"ENSMUST00000005824","ENSMUSG00000005681","ENSMUSG00000005681.13","ENSMUST00000005824.12","1","Apoa2","Apoa2","ENSMUSG00000005681","Apoa2","11807",NA,NA,"1","171225054","5","adrenal_gland/dorsal_striatum/embryonic_stem_line_V26_2_p16/liver/lung/nucleus_accumbens/placenta","liver"
"97","1417973_at",-0.478328465770575,6.81504814230473,-5.32683631461874,2.839875233083e-05,0.000683351527488348,1.66759170255624,"ENSMUST00000163118","ENSMUSG00000006529","ENSMUSG00000006529.17","ENSMUST00000163118.2","14","Itih1","Itih1","ENSMUSG00000006529","Itih1","16424","Mm.3227","Mm.3227","14","30929180","1","liver","liver"
"99","1417979_at",-0.737829153094214,7.12300920632752,-6.24981888369234,3.46851260971329e-06,0.000119043003831265,3.80319102767311,"ENSMUST00000033602","ENSMUSG00000031250","ENSMUSG00000031250.9","ENSMUST00000033602.9","X","Tnmd","Tnmd","ENSMUSG00000031250","Tnmd","64103","Mm.46221","Mm.46221","X","133850980","4","C3H_10T1_2/eyecup/mammary_gland_non-lactating/osteoblast_day14/osteoblast_day21/osteoblast_day5/salivary_gland/skeletal_muscle","osteoblast_day14"
