"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"22","1416001_a_at",-0.312436563578482,9.25754131913583,-5.09699270847576,4.85846551024949e-05,0.000962792480118037,1.55424594432773,"ENSMUST00000034285","ENSMUSG00000031827","ENSMUSG00000031827.14","ENSMUST00000034285.14","8","Cotl1","Cotl1","ENSMUSG00000031827","Cotl1","72042","Mm.393405/Mm.408051","Mm.393405/Mm.408051","8","119809225","1","macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/microglia/osteoclasts/T-cells_CD8+","macrophage_bone_marrow_0hr"
"24","1416105_at",-0.349479043549373,9.04250548811661,-3.94448602896816,0.000749277959905464,0.00881956963275006,-1.16770817160582,"ENSMUST00000099149","ENSMUSG00000025453","ENSMUSG00000025453.19","ENSMUST00000099149.10","13","Nnt","Nnt","ENSMUSG00000025453","Nnt","NA","Mm.448274","Mm.448274","13","119335448","2","3T3-L1/C3H_10T1_2/heart/kidney","heart"
"26","1416107_at",-0.592481476226739,8.67167924224591,-6.91936371657413,8.04448394349934e-07,3.38439224487479e-05,5.68722093344881,"ENSMUST00000020537","ENSMUSG00000020297","ENSMUSG00000020297.11","ENSMUST00000020537.9","11","Nsg2","Nsg2","ENSMUSG00000020297","Nsg2","18197","Mm.3304/Mm.404915/Mm.446837/Mm.460377/Mm.467662/Mm.468882","Mm.3304/Mm.404915/Mm.446837/Mm.460377/Mm.467662/Mm.468882","11","32000463","5","adrenal_gland/amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/lymph_nodes/neuro2a/nucleus_accumbens/olfactory_bulb/pituitary/retina/retinal_pigment_epithelium/spinal_cord/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","dorsal_striatum"
"27","1416111_at",-0.423819255554081,6.82303175353224,-5.89300318202048,7.73175025995508e-06,0.000220169185350075,3.40205340184092,"ENSMUST00000015540","ENSMUSG00000015396","ENSMUSG00000015396.5","ENSMUST00000015540.4","13","Cd83","Cd83","ENSMUSG00000015396","Cd83","12522","Mm.57175","Mm.57175","13","43785107","4","B-cells_marginal_zone/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/follicular_B-cells/hypothalamus/lymph_nodes/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts/placenta/spinal_cord/spleen/T-cells_foxP3+","macrophage_peri_LPS_thio_1hrs"
"28","1416164_at",-0.506616069538622,7.67802478181051,-4.90311962385791,7.66673212989216e-05,0.00143251461945635,1.09748455264112,"ENSMUST00000021603","ENSMUSG00000021186","ENSMUSG00000021186.10","ENSMUST00000021603.9","12","Fbln5","Fbln5","ENSMUSG00000021186","Fbln5","23876","Mm.288381","Mm.288381","12","101746565","3","C3H_10T1_2/ciliary_bodies/iris/kidney/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","C3H_10T1_2"
"29","1416222_at",-0.365847062392046,9.49790486595183,-5.07475507095471,5.11872483375521e-05,0.000990480849878865,1.50195078357828,"ENSMUST00000033715","ENSMUSG00000031349","ENSMUSG00000031349.5","ENSMUST00000033715.5","X","Nsdhl","Nsdhl","ENSMUSG00000031349","Nsdhl","18194",NA,NA,"X","72918557","2","3T3-L1/adipose_white/C3H_10T1_2/liver/nih_3T3/osteoclasts","C3H_10T1_2"
"30","1416232_at",0.414815756363212,6.74864789312563,6.15860981495684,4.25112084218515e-06,0.000136442102111775,4.00530443689664,"ENSMUST00000035608","ENSMUSG00000039830","ENSMUSG00000039830.10","ENSMUST00000035608.10","16","Olig2","Olig2","ENSMUSG00000039830","Olig2","50913","Mm.37289/Mm.405277","Mm.37289/Mm.405277","16","91225550","1","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/embryonic_stem_line_V26_2_p16/hippocampus/hypothalamus/microglia/olfactory_bulb/spinal_cord","spinal_cord"
"31","1416246_a_at",-1.24211097416518,7.80312814450064,-10.2115509715768,1.43361020992349e-09,1.76388154319077e-07,12.083302998901,"ENSMUST00000174579","ENSMUSG00000030707","ENSMUSG00000030707.16","ENSMUST00000174579.2","7","Coro1a","Coro1a","ENSMUSG00000030707","Coro1a","12721","Mm.290482","Mm.290482","7","126699773","5","Baf3/B-cells_marginal_zone/bone/bone_marrow/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/microglia/NK_cells/osteoclasts/RAW_264_7/spleen/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","follicular_B-cells"
"36","1416250_at",-0.57071981609367,8.37276554524423,-5.72746785150301,1.12709393771652e-05,0.000295732421734784,3.02235006824952,"ENSMUST00000020692","ENSMUSG00000020423","ENSMUSG00000020423.7","ENSMUST00000020692.7","1","Btg2","Btg2","ENSMUSG00000020423","Btg2","12227","Mm.392646/Mm.431424/Mm.487029","Mm.392646/Mm.431424/Mm.487029","1","134075170","4","bone/bone_marrow/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulocytes_mac1+gr1+/macrophage_peri_LPS_thio_1hrs/NK_cells/osteoblast_day5/pituitary/spleen/T-cells_CD4+/T-cells_CD8+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+","thymocyte_DP_CD4+CD8+"
"37","1416253_at",-0.388036875059106,8.90127399916014,-4.63011263650552,0.000146331301371113,0.0024157630790912,0.451918201432845,"ENSMUST00000086374","ENSMUSG00000096472","ENSMUSG00000096472.3","ENSMUST00000086374.8","9","Cdkn2d","Cdkn2d","ENSMUSG00000096472","Cdkn2d","12581","Mm.29020/Mm.474313","Mm.29020/Mm.474313","9","21288463","2","bone/bone_marrow/macrophage_bone_marrow_0hr/min6/osteoclasts/thymocyte_DP_CD4+CD8+","bone_marrow"
"38","1416286_at",-1.04075586744157,7.03943903458978,-9.40613686451704,5.93891511352745e-09,5.78024857541978e-07,10.6504346199787,"ENSMUST00000111357","ENSMUSG00000038530","ENSMUSG00000038530.12","ENSMUST00000111357.2","1","Rgs4","Rgs4","ENSMUSG00000038530","Rgs4","19736","Mm.41642/Mm.470856","Mm.41642/Mm.470856","1","169741477","4","adrenal_gland/amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/lens/nucleus_accumbens/olfactory_bulb/osteoblast_day5/spinal_cord","dorsal_root_ganglia"
"40","1416313_at",-1.29516471726316,9.03490180318479,-14.840521522057,1.46904725670184e-12,4.56174150521556e-10,18.9441371812908,"ENSMUST00000065482","ENSMUSG00000053192","ENSMUSG00000053192.10","ENSMUST00000065482.6","3","Mllt11","Mllt11","ENSMUSG00000053192","Mllt11","56772","Mm.331208","Mm.331208","3","95219135","5","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/min6/neuro2a/nucleus_accumbens/olfactory_bulb/retina/skeletal_muscle/spinal_cord/testis","amygdala"
"41","1416382_at",-0.40094276594372,9.2838867366595,-3.92476459214553,0.000785294995994483,0.00910512489601256,-1.21396021730716,"ENSMUST00000032779","ENSMUSG00000030560","ENSMUSG00000030560.18","ENSMUST00000032779.12","7","Ctsc","Ctsc","ENSMUSG00000030560","Ctsc","13032","Mm.322945/Mm.421976","Mm.322945/Mm.421976","7","88278085","2","B-cells_marginal_zone/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/NK_cells/osteoclasts/thymocyte_SP_CD8+","macrophage_bone_marrow_6hr_LPS"
"42","1416406_at",-0.3859383390825,8.50872970525247,-4.87426493069532,8.20714992028089e-05,0.00150823556443364,1.02935974100765,"ENSMUST00000111247","ENSMUSG00000013698","ENSMUSG00000013698.13","ENSMUST00000111247.8","1","Pea15a","Pea15a","ENSMUSG00000013698","Pea15a","18611","Mm.544","Mm.544","1","172196728","3","amygdala/cerebral_cortex_prefrontal/dorsal_root_ganglia/hypothalamus/lens/macrophage_bone_marrow_0hr/macrophage_peri_LPS_thio_0hrs/microglia/nucleus_accumbens/olfactory_bulb/spinal_cord","lens"
"44","1416431_at",0.422485934437338,9.63158458674675,4.46532456758601,0.000216529678595537,0.00329904213579789,0.0616719801773717,"ENSMUST00000001513","ENSMUSG00000001473","ENSMUSG00000001473.8","ENSMUST00000001513.8","18","Tubb6","Tubb6","ENSMUSG00000001473","Tubb6","67951",NA,NA,"18","67390717","4","3T3-L1/bladder/C2C12/C3H_10T1_2/embryonic_stem_line_V26_2_p16/lens/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/mIMCD-3/neuro2a/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/RAW_264_7/umbilical_cord","osteoblast_day5"
"45","1416457_at",-0.577322612020634,10.1900033347974,-5.12423743725487,4.55781435706819e-05,0.000917330476001285,1.6182779386687,"ENSMUST00000173562","ENSMUSG00000007039","ENSMUSG00000007039.13","ENSMUST00000173562.2","17","Ddah2","Ddah2","ENSMUSG00000007039","Ddah2","51793",NA,NA,"17","35059035","3","3T3-L1/mast_cells_IgE+antigen_1hr/mIMCD-3/neuro2a/osteoblast_day14/osteoblast_day21/placenta/umbilical_cord/uterus","neuro2a"
"48","1416488_at",-0.710874887469972,9.25095993494558,-8.84321525829213,1.6809990894875e-08,1.3702243828185e-06,9.59964556494557,"ENSMUST00000121127","ENSMUSG00000029385","ENSMUSG00000029385.15","ENSMUST00000121127.2","5","Ccng2","Ccng2","ENSMUSG00000029385","Ccng2","12452","Mm.3527","Mm.3527","5","93267257","1","intestine_large/intestine_small","intestine_small"
"51","1416491_at",-0.254593513843759,7.64102427697124,-4.50542073191751,0.000196820825001153,0.00307049904266154,0.156630115071505,"ENSMUST00000079258","ENSMUSG00000063160","ENSMUSG00000063160.13","ENSMUST00000079258.7","7","Numbl","Numbl","ENSMUSG00000063160","Numbl","18223","Mm.458153","Mm.458153","7","27258433","1","cerebral_cortex_prefrontal","cerebral_cortex_prefrontal"
"54","1416527_at",-0.569224628972053,7.26535151996336,-6.62592854438728,1.51547848349668e-06,5.58329671801235e-05,5.04697681851211,"ENSMUST00000019974","ENSMUSG00000019832","ENSMUSG00000019832.6","ENSMUST00000019974.5","10","Rab32","Rab32","ENSMUSG00000019832","Rab32","67844","Mm.31486/Mm.463352","Mm.31486/Mm.463352","10","10545011","3","3T3-L1/bone/bone_marrow/C3H_10T1_2/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/granulo_mono_progenitor/granulocytes_mac1+gr1+/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/RAW_264_7","macrophage_peri_LPS_thio_7hrs"
"55","1416537_at",-0.354148305887324,7.5147896183167,-4.83520448849862,9.00064888975746e-05,0.00163036753916968,0.937090626294813,"ENSMUST00000032422","ENSMUSG00000030284","ENSMUSG00000030284.12","ENSMUST00000032422.6","6","Creld1","Creld1","ENSMUSG00000030284","Creld1","171508","Mm.41593/Mm.409781","Mm.41593/Mm.409781","6","113483297","1","dorsal_root_ganglia","dorsal_root_ganglia"
"57","1416554_at",0.305065438742277,9.63641857162228,3.95522486998425,0.000730361544807899,0.00864371621359766,-1.14250922565444,"ENSMUST00000182540","ENSMUSG00000055044","ENSMUSG00000055044.13","ENSMUST00000182540.2","19","Pdlim1","Pdlim1","ENSMUSG00000055044","Pdlim1","54132","Mm.5567","Mm.5567","19","40221173","5","common_myeloid_progenitor/cornea/embryonic_stem_line_V26_2_p16/intestine_large/intestine_small/lens/mega_erythrocyte_progenitor/placenta/stomach/T-cells_CD4+/T-cells_CD8+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+/uterus","placenta"
"59","1416570_s_at",0.361041497129433,9.22355255301013,4.35286027961384,0.000283052567181953,0.00405945169136458,-0.204589215156814,"ENSMUST00000160529","ENSMUSG00000027774","ENSMUSG00000027774.17","ENSMUST00000160529.2","3","Gfm1","Gfm1","ENSMUSG00000027774","Gfm1","28030","Mm.122466/Mm.402058","Mm.122466/Mm.402058","3","67430096","2","heart/kidney/mIMCD-3","heart"
"60","1416594_at",0.47762498255126,8.25722241850564,4.19211640585881,0.000415253499449303,0.00544842670001792,-0.58464249938377,"ENSMUST00000033952","ENSMUSG00000031548","ENSMUSG00000031548.8","ENSMUST00000033952.8","8","Sfrp1","Sfrp1","ENSMUSG00000031548","Sfrp1","20377","Mm.281691","Mm.281691","8","23411502","4","adipose_white/ciliary_bodies/epidermis/iris/kidney/lens/osteoblast_day14/osteoblast_day21/osteoblast_day5/retinal_pigment_epithelium","osteoblast_day21"
"61","1416635_at",-0.426972866072894,7.3859958092142,-4.26780673198593,0.00034667767151812,0.00474933843691106,-0.405788130698326,"ENSMUST00000020022","ENSMUSG00000019872","ENSMUSG00000019872.14","ENSMUST00000020022.8","10","Smpdl3a","Smpdl3a","ENSMUSG00000019872","Smpdl3a","57319","Mm.2379","Mm.2379","10","57794335","4","granulocytes_mac1+gr1+/intestine_large/intestine_small/kidney/lacrimal_gland/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoblast_day21/osteoclasts/T-cells_foxP3+","kidney"
"62","1416648_at",-0.510011582894535,9.0219561106427,-4.25603507931441,0.000356546489468239,0.0048640997025573,-0.433618019774847,"ENSMUST00000018851","ENSMUSG00000018707","ENSMUSG00000018707.14","ENSMUST00000018851.14","12","Dync1h1","Dync1h1","ENSMUSG00000018707","Dync1h1","13424","Mm.181430","Mm.181430","12","110601452","1","dorsal_root_ganglia","dorsal_root_ganglia"
"63","1416649_at",-0.789428078659303,8.74471177063543,-8.91552423226933,1.46741333204378e-08,1.25907925503388e-06,9.73695542673296,"ENSMUST00000030041","ENSMUSG00000028356","ENSMUSG00000028356.5","ENSMUST00000030041.5","4","Ambp","Ambp","ENSMUSG00000028356","Ambp","11699","Mm.474541","Mm.474541","4","63143275","3","liver/lung/nucleus_accumbens","liver"
"64","1416688_at",-0.79324758449215,7.47001979217715,-8.86269184035256,1.62047786709749e-08,1.35476104760804e-06,9.63669859150524,"ENSMUST00000074468","ENSMUSG00000033419","ENSMUSG00000033419.17","ENSMUST00000074468.13","9","Snap91","Snap91","ENSMUSG00000033419","Snap91","20616","Mm.472993","Mm.472993","9","86765936","5","adrenal_gland/amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/ciliary_bodies/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/iris/lacrimal_gland/lens/min6/neuro2a/nucleus_accumbens/olfactory_bulb/pituitary/placenta/retina/retinal_pigment_epithelium/spinal_cord","retina"
"67","1416700_at",-0.59161049827291,9.18189279257722,-5.49830242799078,1.90842805879842e-05,0.000464360424306885,2.49240229973131,"ENSMUST00000017288","ENSMUSG00000017144","ENSMUSG00000017144.9","ENSMUST00000017288.9","2","Rnd3","Rnd3","ENSMUSG00000017144","Rnd3","74194","Mm.46497/Mm.468858","Mm.46497/Mm.468858","2","51130438","1","3T3-L1/C3H_10T1_2/dendritic_plasmacytoid_B220+/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_7hrs/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","osteoblast_day5"
"68","1416702_at",-0.900694567404261,7.23979139164351,-9.57030795042083,4.41718864858211e-09,4.64588502861354e-07,10.9491366608336,"ENSMUST00000029423","ENSMUSG00000027834","ENSMUSG00000027834.16","ENSMUST00000029423.9","3","Serpini1","Serpini1","ENSMUSG00000027834","Serpini1","20713","Mm.41560/Mm.396748/Mm.399725","Mm.41560/Mm.396748/Mm.399725","3","75557547","3","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/min6/nucleus_accumbens/olfactory_bulb/pituitary/retina/spinal_cord","olfactory_bulb"
"69","1416710_at",-0.654431213826849,7.0927641301638,-6.96952332500263,7.22726011744606e-07,3.10058968591222e-05,5.79555130883091,"ENSMUST00000037687","ENSMUSG00000033578","ENSMUSG00000033578.8","ENSMUST00000037687.8","X","Tmem35a","Tmem35a","ENSMUSG00000033578","Tmem35","67564","Mm.41489","Mm.41489","X","134295225","5","adrenal_gland/amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/osteoblast_day14/osteoblast_day21/ovary/pituitary/spinal_cord/testis","adrenal_gland"
"70","1416730_at",0.500330972399718,9.30475390756131,5.21717553426036,3.66705721020339e-05,0.000781466668880272,1.83636973709763,"ENSMUST00000064393","ENSMUSG00000024785","ENSMUSG00000024785.8","ENSMUST00000064393.6","19","Rcl1","Rcl1","ENSMUSG00000024785","Rcl1","59028","Mm.28630/Mm.400002","Mm.28630/Mm.400002","19","29101375","1","liver/macrophage_bone_marrow_6hr_LPS","liver"
"71","1416767_a_at",-0.401624572908387,8.53783330023814,-4.9508060673703,6.85131544843886e-05,0.00129499791418173,1.20999660677849,"ENSMUST00000040532","ENSMUSG00000037822","ENSMUSG00000037822.13","ENSMUST00000040532.12","5","Smim14","Smim14","ENSMUSG00000037822","Smim14","68552","Mm.393232/Mm.395610/Mm.487390","Mm.393232/Mm.395610/Mm.487390","5","65446844","1","prostate","prostate"
"74","1416776_at",-1.50398275357859,7.26264367857791,-17.4234845401541,6.56423981185759e-14,4.50171627424826e-11,21.9730769680744,"ENSMUST00000033198","ENSMUSG00000030905","ENSMUSG00000030905.6","ENSMUST00000033198.6","7","Crym","Crym","ENSMUSG00000030905","Crym","12971","Mm.9114","Mm.9114","7","120186380","3","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/kidney/nucleus_accumbens/retina","nucleus_accumbens"
