"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"18","1416149_at",-0.375688868086318,6.78858688610637,-5.02278677748274,5.78345337635581e-05,0.00111250440906243,1.4446314671546,"ENSMUST00000056882","ENSMUSG00000046160","ENSMUSG00000046160.7","ENSMUST00000056882.7","16","Olig1","Olig1","ENSMUSG00000046160","Olig1","50914","Mm.39300","Mm.39300","16","91269769","1","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/embryonic_stem_line_V26_2_p16/hippocampus/hypothalamus/microglia/nucleus_accumbens/olfactory_bulb/spinal_cord","spinal_cord"
"19","1416158_at",-0.644723904003719,8.21486204313381,-7.94276246175528,9.66508824893403e-08,5.72964004284535e-06,7.87894884429879,"ENSMUST00000032768","ENSMUSG00000030551","ENSMUSG00000030551.15","ENSMUST00000032768.15","7","Nr2f2","Nr2f2","ENSMUSG00000030551","Nr2f2","11819","Mm.158143/Mm.432210/Mm.472219","Mm.158143/Mm.432210/Mm.472219","7","70351946","5","adrenal_gland/amygdala/nih_3T3/ovary/prostate/uterus","nih_3T3"
"20","1416164_at",-0.576447015840232,7.67802478181051,-5.57895583149303,1.58456774004469e-05,0.000391400236092101,2.74178488017909,"ENSMUST00000021603","ENSMUSG00000021186","ENSMUSG00000021186.10","ENSMUST00000021603.9","12","Fbln5","Fbln5","ENSMUSG00000021186","Fbln5","23876","Mm.288381","Mm.288381","12","101746565","3","C3H_10T1_2/ciliary_bodies/iris/kidney/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","C3H_10T1_2"
"21","1416222_at",-0.372623085371938,9.49790486595183,-5.16874696131808,4.1066682729228e-05,0.000834254947281296,1.78711582196379,"ENSMUST00000033715","ENSMUSG00000031349","ENSMUSG00000031349.5","ENSMUST00000033715.5","X","Nsdhl","Nsdhl","ENSMUSG00000031349","Nsdhl","18194",NA,NA,"X","72918557","2","3T3-L1/adipose_white/C3H_10T1_2/liver/nih_3T3/osteoclasts","C3H_10T1_2"
"22","1416232_at",-0.69698504967921,6.74864789312563,-10.3478686669609,1.13559432658859e-09,1.37133529697855e-07,12.3466784961601,"ENSMUST00000035608","ENSMUSG00000039830","ENSMUSG00000039830.10","ENSMUST00000035608.10","16","Olig2","Olig2","ENSMUSG00000039830","Olig2","50913","Mm.37289/Mm.405277","Mm.37289/Mm.405277","16","91225550","1","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/embryonic_stem_line_V26_2_p16/hippocampus/hypothalamus/microglia/olfactory_bulb/spinal_cord","spinal_cord"
"23","1416239_at",0.481309056887661,8.39077248310046,4.32409797580247,0.000303138403762042,0.00430667871662805,-0.204695592294734,"ENSMUST00000102840","ENSMUSG00000076441","ENSMUSG00000076441.10","ENSMUST00000102840.5","2","Ass1","Ass1","ENSMUSG00000076441","Ass1","11898","Mm.3217/Mm.406445","Mm.3217/Mm.406445","2","31470207","3","3T3-L1/C2C12/C3H_10T1_2/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/kidney/liver/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_6hr_LPS/osteoblast_day14/osteoblast_day21/osteoblast_day5/placenta/T-cells_CD4+","liver"
"24","1416250_at",-0.441295676288864,8.37276554524423,-4.42862982444072,0.00023630097145235,0.00350696308845215,0.0423170864830817,"ENSMUST00000020692","ENSMUSG00000020423","ENSMUSG00000020423.7","ENSMUST00000020692.7","1","Btg2","Btg2","ENSMUSG00000020423","Btg2","12227","Mm.392646/Mm.431424/Mm.487029","Mm.392646/Mm.431424/Mm.487029","1","134075170","4","bone/bone_marrow/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulocytes_mac1+gr1+/macrophage_peri_LPS_thio_1hrs/NK_cells/osteoblast_day5/pituitary/spleen/T-cells_CD4+/T-cells_CD8+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+","thymocyte_DP_CD4+CD8+"
"25","1416313_at",-0.342766958001797,9.03490180318479,-3.92756253276014,0.000780082244788209,0.0092321530277022,-1.137960752947,"ENSMUST00000065482","ENSMUSG00000053192","ENSMUSG00000053192.10","ENSMUST00000065482.6","3","Mllt11","Mllt11","ENSMUSG00000053192","Mllt11","56772","Mm.331208","Mm.331208","3","95219135","5","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/min6/neuro2a/nucleus_accumbens/olfactory_bulb/retina/skeletal_muscle/spinal_cord/testis","amygdala"
"26","1416349_at",-0.636799209735525,9.72423248688245,-5.95625658405941,6.70019684889419e-06,0.000189315239369432,3.60678055821526,"ENSMUST00000048914","ENSMUSG00000034880","ENSMUSG00000034880.8","ENSMUST00000048914.8","8","Mrpl34","Mrpl34","ENSMUSG00000034880","Mrpl34","94065",NA,NA,"8","71464926","1","adipose_brown","adipose_brown"
"27","1416379_at",-0.291622730586578,8.37562417562419,-4.65592854074307,0.000137631888371093,0.00228370876353155,0.579639543638978,"ENSMUST00000164273","ENSMUSG00000031934","ENSMUSG00000031934.15","ENSMUST00000164273.9","9","Panx1","Panx1","ENSMUSG00000031934","Panx1","55991","Mm.142253","Mm.142253","9","15005161","1","intestine_small/thymocyte_SP_CD8+","intestine_small"
"29","1416382_at",0.923720177515341,9.2838867366595,9.04214903897651,1.15852037231745e-08,9.1020618649182e-07,10.015564717686,"ENSMUST00000032779","ENSMUSG00000030560","ENSMUSG00000030560.18","ENSMUST00000032779.12","7","Ctsc","Ctsc","ENSMUSG00000030560","Ctsc","13032","Mm.322945/Mm.421976","Mm.322945/Mm.421976","7","88278085","2","B-cells_marginal_zone/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/NK_cells/osteoclasts/thymocyte_SP_CD8+","macrophage_bone_marrow_6hr_LPS"
"30","1416402_at",-0.635597706143534,8.57573669481089,-6.65566187670711,1.42055098245221e-06,5.41720055939815e-05,5.16876991717246,"ENSMUST00000075578","ENSMUSG00000031974","ENSMUSG00000031974.9","ENSMUST00000075578.7","8","Abcb10","Abcb10","ENSMUSG00000031974","Abcb10","56199","Mm.274243","Mm.274243","8","123952459","2","bone/bone_marrow","bone_marrow"
"31","1416406_at",-0.389954084909705,8.50872970525247,-4.92498238235526,7.28135358520135e-05,0.00133751286560839,1.21451539716062,"ENSMUST00000013842","ENSMUSG00000013698","ENSMUSG00000013698.13","ENSMUST00000013842.12","1","Pea15a","Pea15a","ENSMUSG00000013698","Pea15a","18611","Mm.544","Mm.544","1","172196728","3","amygdala/cerebral_cortex_prefrontal/dorsal_root_ganglia/hypothalamus/lens/macrophage_bone_marrow_0hr/macrophage_peri_LPS_thio_0hrs/microglia/nucleus_accumbens/olfactory_bulb/spinal_cord","lens"
"33","1416458_at",-0.450532439971845,8.39502546256981,-4.56555608891255,0.0001705902190304,0.00277411176632728,0.366029708317129,"ENSMUST00000057921","ENSMUSG00000062421","ENSMUSG00000062421.14","ENSMUST00000057921.10","11","Arf2","Arf2","ENSMUSG00000062421","Arf2","11841","Mm.5061","Mm.5061","11","103966739","1","C2C12/C3H_10T1_2/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/placenta","osteoblast_day14"
"35","1416464_at",-1.59461857578746,9.16064474930293,-11.3849619224163,2.06260554107186e-10,3.20244065079276e-08,14.050244404672,"ENSMUST00000006749","ENSMUSG00000006574","ENSMUSG00000006574.16","ENSMUST00000006749.10","11","Slc4a1","Slc4a1","ENSMUSG00000006574","Slc4a1","20533","Mm.7248/Mm.416386","Mm.7248/Mm.416386","11","102348824","4","bone/bone_marrow/spleen/umbilical_cord","bone_marrow"
"36","1416488_at",-0.397067977275018,9.25095993494558,-4.9394874641228,7.03654501351462e-05,0.00129986713974869,1.24867104455498,"ENSMUST00000121127","ENSMUSG00000029385","ENSMUSG00000029385.15","ENSMUST00000121127.2","5","Ccng2","Ccng2","ENSMUSG00000029385","Ccng2","12452","Mm.3527","Mm.3527","5","93267257","1","intestine_large/intestine_small","intestine_small"
"39","1416561_at",0.344156460920031,6.85916513182892,4.05483413322438,0.000576063272072057,0.00726597407578701,-0.839381953403866,"ENSMUST00000140478","ENSMUSG00000070880","ENSMUSG00000070880.11","ENSMUST00000140478.2","2","Gad1","Gad1","ENSMUSG00000070880","Gad1","14415","Mm.272120","Mm.272120","2","70553072","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/retina/retinal_pigment_epithelium/spinal_cord","olfactory_bulb"
"41","1416598_at",-0.435745791787241,8.50354033531016,-4.83869987932157,8.92658616894814e-05,0.00158611085579594,1.01116652741957,"ENSMUST00000122896","ENSMUSG00000014303","ENSMUSG00000014303.14","ENSMUST00000122896.2","16","Glis2","Glis2","ENSMUSG00000014303","Glis2","83396","Mm.134072","Mm.134072","16","4594713","1","kidney/mIMCD-3","kidney"
"43","1416610_a_at",0.429754600262946,8.29106580662354,4.85875510578451,8.51339310398818e-05,0.00152936188515446,1.05845756374544,"ENSMUST00000093490","ENSMUSG00000004319","ENSMUSG00000004319.16","ENSMUST00000093490.9","8","Clcn3","Clcn3","ENSMUSG00000004319","Clcn3","12725","Mm.259751/Mm.395928/Mm.399400/Mm.402195/Mm.410705/Mm.472249","Mm.259751/Mm.395928/Mm.399400/Mm.402195/Mm.410705/Mm.472249","8","60910389","1","retina/retinal_pigment_epithelium","retinal_pigment_epithelium"
"50","1416623_at",0.461569982866271,7.87045124735683,6.03420281292945,5.61990380985628e-06,0.000162156605062269,3.78365891525676,"ENSMUST00000153129","ENSMUSG00000028047","ENSMUSG00000028047.12","ENSMUST00000153129.2","3","Thbs3","Thbs3","ENSMUSG00000028047","Thbs3","21827","Mm.2114","Mm.2114","3","89215180","3","lung/osteoblast_day14/umbilical_cord/uterus","lung"
"58","1416635_at",-0.454298721954429,7.3859958092142,-4.54094228919621,0.000180872374804331,0.00290509545837203,0.307838931529274,"ENSMUST00000020022","ENSMUSG00000019872","ENSMUSG00000019872.14","ENSMUST00000020022.8","10","Smpdl3a","Smpdl3a","ENSMUSG00000019872","Smpdl3a","57319","Mm.2379","Mm.2379","10","57794335","4","granulocytes_mac1+gr1+/intestine_large/intestine_small/kidney/lacrimal_gland/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoblast_day21/osteoclasts/T-cells_foxP3+","kidney"
"59","1416658_at",0.448096057870657,8.44585528020528,5.06028067994941,5.29567979087537e-05,0.00102777166417554,1.53272230257048,"ENSMUST00000142459","ENSMUSG00000027004","ENSMUSG00000027004.4","ENSMUST00000142459.2","2","Frzb","Frzb","ENSMUSG00000027004","Frzb","20378","Mm.427436/Mm.472073","Mm.427436/Mm.472073","2","80411970","3","dorsal_root_ganglia/kidney/olfactory_bulb","olfactory_bulb"
"61","1416693_at",0.385461882351226,7.9277782817498,4.68390150479268,0.000128792892014809,0.00215901914865956,0.645735206363364,"ENSMUST00000054691","ENSMUSG00000046714","ENSMUSG00000046714.8","ENSMUST00000054691.8","8","Foxc2","Foxc2","ENSMUSG00000046714","Foxc2","14234","Mm.14092/Mm.402880","Mm.14092/Mm.402880","8","121116171","1","C2C12/C3H_10T1_2/lacrimal_gland/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5","nih_3T3"
"62","1416723_at",-0.528319597975496,8.8291492644774,-5.77684698982244,1.00692102779856e-05,0.000271327769515472,3.19722241748638,"ENSMUST00000146908","ENSMUSG00000053477","ENSMUSG00000053477.19","ENSMUST00000146908.2","18","Tcf4","Tcf4","ENSMUSG00000053477","Tcf4","21413","Mm.4269/Mm.394316/Mm.457828/Mm.470505/Mm.485755","Mm.4269/Mm.394316/Mm.457828/Mm.470505/Mm.485755","18","69344146","1","cerebral_cortex/cerebral_cortex_prefrontal/dendritic_plasmacytoid_B220+/hippocampus","dendritic_plasmacytoid_B220+"
"68","1416762_at",0.425761900059548,10.2281061325047,4.97469348789442,6.47643290622822e-05,0.00122870838447836,1.33153289982042,"ENSMUST00000170612","ENSMUSG00000041959","ENSMUSG00000041959.15","ENSMUST00000170612.2","3","S100a10","S100a10","ENSMUSG00000041959","S100a10","20194",NA,NA,"3","93555080","3","3T3-L1/C2C12/C3H_10T1_2/dorsal_root_ganglia/intestine_large/intestine_small/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/mast_cells/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/RAW_264_7/umbilical_cord","nih_3T3"
"71","1416776_at",-0.811069491879467,7.26264367857791,-9.39615611889666,6.04740707344854e-09,5.18883441131025e-07,10.6691309825099,"ENSMUST00000033198","ENSMUSG00000030905","ENSMUSG00000030905.6","ENSMUST00000033198.6","7","Crym","Crym","ENSMUSG00000030905","Crym","12971","Mm.9114","Mm.9114","7","120186380","3","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/kidney/nucleus_accumbens/retina","nucleus_accumbens"
"72","1416805_at",-0.466976185107089,7.5505248588354,-5.28510229182395,3.12964745970267e-05,0.000671329969892141,2.05918871013242,"ENSMUST00000029567","ENSMUSG00000027955","ENSMUSG00000027955.17","ENSMUST00000029567.9","3","Gask1b","Gask1b","ENSMUSG00000027955","Fam198b","68659","Mm.412280/Mm.460017/Mm.473082/Mm.488665","Mm.412280/Mm.460017/Mm.473082/Mm.488665","3","79884533","3","adrenal_gland/C3H_10T1_2/lung/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/ovary","osteoblast_day14"
"74","1416831_at",0.432505409066675,7.44476652254591,5.686871200201,1.2368079059423e-05,0.000316283308025479,2.99060637311287,"ENSMUST00000007253","ENSMUSG00000007038","ENSMUSG00000007038.6","ENSMUST00000007253.6","17","Neu1","Neu1","ENSMUSG00000007038","Neu1","18010","Mm.8856","Mm.8856","17","34931253","2","intestine_large/intestine_small/kidney/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/min6/osteoclasts","kidney"
"76","1416863_at",-0.400638401526606,7.68470637986858,-5.1489843043869,4.3011042585403e-05,0.000865374326331789,1.74081726450446,"ENSMUST00000008094","ENSMUSG00000007950","ENSMUSG00000007950.10","ENSMUST00000008094.10","8","Abhd8","Abhd8","ENSMUSG00000007950","Abhd8","64296",NA,NA,"8","71456700","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/spinal_cord/testis","cerebral_cortex_prefrontal"
"77","1416896_at",0.512622089838363,8.56728603505413,6.47216590756172,2.12138169624669e-06,7.77164609057565e-05,4.76463997335464,"ENSMUST00000168974","ENSMUSG00000003644","ENSMUSG00000003644.18","ENSMUST00000168974.9","4","Rps6ka1","Rps6ka1","ENSMUSG00000003644","Rps6ka1","20111","Mm.301827","Mm.301827","4","133847290","1","dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/granulo_mono_progenitor/granulocytes_mac1+gr1+/intestine_large/intestine_small/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/NK_cells/T-cells_foxP3+","dendritic_plasmacytoid_B220+"
"80","1416900_s_at",0.6119399739867,7.26384914791405,7.41092103758448,2.85659571628633e-07,1.39929255649204e-05,6.78615930405922,"ENSMUST00000140239","ENSMUSG00000087408","ENSMUSG00000087408.11","ENSMUST00000140239.4","8","Cers1","Cers1","ENSMUSG00000087408","Cers1","93898","Mm.481151/Mm.481331","Mm.481151/Mm.481331","8","70315787","1","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/spinal_cord","olfactory_bulb"
"82","1416914_s_at",-0.450547944795845,9.04224300064964,-5.97981193609864,6.35300857091896e-06,0.000181701617942818,3.66030252270139,"ENSMUST00000116558","ENSMUSG00000024939","ENSMUSG00000024939.7","ENSMUST00000116558.3","19","Fam89b","Fam89b","ENSMUSG00000024939","Fam89b","17826",NA,NA,"19","5728087","2","dorsal_root_ganglia/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/microglia/osteoclasts","dorsal_root_ganglia"
"85","1416922_a_at",0.56396902161023,10.6547342243328,5.807967072141,9.37986127294027e-06,0.000253801142576114,3.26849983489327,"ENSMUST00000111115","ENSMUSG00000022051","ENSMUSG00000022051.16","ENSMUST00000111115.8","14","Bnip3l","Bnip3l","ENSMUSG00000022051","Bnip3l","12177/100043324/100044398","Mm.29820/Mm.347081/Mm.397984/Mm.407225/Mm.427119/Mm.491130","Mm.29820/Mm.347081/Mm.397984/Mm.407225/Mm.427119/Mm.491130","14","66985239","3","bone/bone_marrow/lens/macrophage_peri_LPS_thio_0hrs","macrophage_peri_LPS_thio_0hrs"
"87","1416992_at",-0.591459459835835,7.77514468951036,-8.22025859875471,5.57398133643308e-08,3.5988051777109e-06,8.43374855131632,"ENSMUST00000018313","ENSMUSG00000018169","ENSMUSG00000018169.13","ENSMUST00000018313.6","15","Mfng","Mfng","ENSMUSG00000018169","Mfng","17305","Mm.149235","Mm.149235","15","78755882","1","spleen/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/thymocyte_SP_CD8+","stem_cells__HSC"
"88","1417018_at",-0.547974788284376,8.39043091702744,-6.36060882762087,2.71277043655463e-06,9.29807877929315e-05,4.51691563952962,"ENSMUST00000167371","ENSMUSG00000024909","ENSMUSG00000024909.16","ENSMUST00000167371.8","19","Efemp2","Efemp2","ENSMUSG00000024909","Efemp2","58859","Mm.276367/Mm.402293","Mm.276367/Mm.402293","19","5473973","3","3T3-L1/C2C12/C3H_10T1_2/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/ovary/umbilical_cord/uterus","osteoblast_day5"
"94","1417022_at",0.386474724878247,6.96816918064917,4.7477202367492,0.000110710102429559,0.001904610900837,0.796468978124664,"ENSMUST00000073927","ENSMUSG00000031297","ENSMUSG00000031297.15","ENSMUST00000073927.5","X","Slc7a3","Slc7a3","ENSMUSG00000031297","Slc7a3","11989","Mm.5140/Mm.474661","Mm.5140/Mm.474661","X","101079210","2","amygdala/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/hypothalamus/min6/neuro2a/osteoblast_day5/pancreas","neuro2a"
"98","1417045_at",0.516081589873458,7.81070148822736,5.49136503467799,1.93926002302031e-05,0.000452080630053897,2.53905868816569,"ENSMUST00000004560","ENSMUSG00000004446","ENSMUSG00000004446.13","ENSMUST00000004560.12","6","Bid","Bid","ENSMUSG00000004446","Bid","12122","Mm.235081","Mm.235081","6","120891930","1","3T3-L1/Baf3/C2C12/kidney/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_7hrs/mast_cells/mIMCD-3/osteoclasts/RAW_264_7","3T3-L1"
"100","1417049_at",-0.507229358313198,7.97077915959353,-5.69250337112403,1.22095817512696e-05,0.000315128653457793,3.0035627311863,"ENSMUST00000030627","ENSMUSG00000028825","ENSMUSG00000028825.8","ENSMUST00000030627.8","4","Rhd","Rhd","ENSMUSG00000028825","Rhd","19746","Mm.195461","Mm.195461","4","134864536","2","bone/bone_marrow/mega_erythrocyte_progenitor","bone_marrow"
"101","1417051_at",-0.91428126316135,8.16950393587823,-7.48459700633139,2.45282189335e-07,1.23725407357671e-05,6.9398488508127,"ENSMUST00000039568","ENSMUSG00000036422","ENSMUSG00000036422.11","ENSMUST00000039568.11","14","Pcdh8","Pcdh8","ENSMUSG00000036422","Pcdh8","18530",NA,NA,"14","79766772","2","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/retina/spinal_cord","amygdala"
